Subject,Topic,Direction,Question,Option 1,Option 2,Option 3,Option 4,Option 5,Answer,Explanation
Cse Engineering,Control Instructions, ,"Which of the following loop correctly prints the elements of the array?char[ ] arr = new char[ ] {'k', 'i','C', 'i','t'} ,","do{    Console.WriteLine((char) i), } while (int i = 0, i < arr, i++),","foreach (int i in arr){    Console.WriteLine((char) i),}","for (int i = 0, i < arr, i++){    Console.WriteLine((char) i),}","while (int i = 0, i < arr, i++){    Console.WriteLine((char) i),}","do{    Console.WriteLine((char) i), } until (int i = 0, i < arr, i++),",B," No answer description available for this question. <a href=""discussion-44"">Let us discuss</a>. "
Cse Engineering,Control Instructions, ,"Which of the following statements is correct about the C#.NET code snippet given below?int i, j, id = 0, switch (id){     case i:        Console.WriteLine(""I am in Case i""),        break,         case j:        Console.WriteLine(""I am in Case j""),        break,}",The compiler will report case i and case j as errors since variables cannot be used in cases.,Compiler will report an error since there is no default case in the switch case statement.,"The code snippet prints the result as ""I am in Case i"""".","The code snippet prints the result as ""I am in Case j"".",There is no error in the code snippet.,A," No answer description available for this question. <a href=""discussion-43"">Let us discuss</a>. "
Cse Engineering,Functions and Subroutines, ,"Which of the following will be the correct output for the C#.NET program given below?namespace IndiabixConsoleApplication{     class SampleProgram    {        static void Main(string[] args)        {             int num = 1,            funcv(num),             Console.Write(num + "", ""),             funcr(ref num),             Console.Write(num + "", ""),        }        static void funcv(int num)        {             num = num + 10, Console.Write(num + "", ""),        }        static void funcr (ref int num)        {             num = num + 10, Console.Write(num + "", ""),        }     } }","1, 1, 1, 1,","11, 1, 11, 11,","11, 11, 11, 11,","11, 11, 21, 11,","11, 11, 21, 21,",B," No answer description available for this question. <a href=""discussion-89"">Let us discuss</a>. "
Cse Engineering,Functions and Subroutines, ,"What will be the output of the C#.NET code snippet given below?namespace IndiabixConsoleApplication{     class SampleProgram    {         static void Main(string[] args)        {             int[]arr = newint[]{ 1, 2, 3, 4, 5 },             fun(ref arr),        }        static void fun(ref int[] a)        {             for (int i = 0, i < a.Length, i++)            {                 a[i] = a[i] * 5,                 Console.Write(a[ i ] + "" ""),             }         }     } }",1 2 3 4 5,6 7 8 9 10,5 10 15 20 25,5 25 125 625 3125,6 12 18 24 30,C," No answer description available for this question. <a href=""discussion-91"">Let us discuss</a>. "
Cse Engineering,Functions and Subroutines, ,Which of the following statements are correct?An argument passed to a ref parameter need not be initialized first.Variables passed as out arguments need to be initialized prior to being passed.Argument that uses params keyword must be the last argument of variable argument list of a method.Pass by reference eliminates the overhead of copying large data items.To use a ref parameter only the calling method must explicitly use the ref keyword.,"1, 2","2, 3","3, 4","4, 5",None of these,C," No answer description available for this question. <a href=""discussion-87"">Let us discuss</a>. "
Cse Engineering,Functions and Subroutines, ,"A function returns a value, whereas a subroutine cannot return a value.",TRUE,FALSE, , , ,A," No answer description available for this question. <a href=""discussion-98"">Let us discuss</a>. "
Cse Engineering,Functions and Subroutines, ,Which of the following statements are correct about functions and subroutines used in C#.NET?A function cannot be called from a subroutine.The ref keyword causes arguments to be passed by reference.While using ref keyword any changes made to the parameter in the method will be reflected in that variable when control passes back to the calling method.A subroutine cannot be called from a function.Functions and subroutines can be called recursively.,"1, 2, 4","2, 3, 5","3, 5","4, 5",None of these,B," No answer description available for this question. <a href=""discussion-93"">Let us discuss</a>. "
Cse Engineering,Functions and Subroutines, ,"Which of the following will be the correct output for the C#.NET program given below?namespace IndiabixConsoleApplication{     class SampleProgram    {         static void Main(string[] args)        {            int a = 5,             int s = 0, c = 0,            Proc(a, ref s, ref c),            Console.WriteLine(s + "" "" + c),        }        static void Proc(int x, ref int ss, ref int cc)        {            ss = x * x,            cc = x * x * x,        }     } }",0 0,25 25,125 125,25 125,None of the above,D," No answer description available for this question. <a href=""discussion-84"">Let us discuss</a>. "
Cse Engineering,Functions and Subroutines, ,"What will be the output of the C#.NET code snippet given below?namespace IndiabixConsoleApplication{    class SampleProgram    {        static void Main(string[ ] args)        {            int i = 10,            double d = 34.340,            fun(i),            fun(d),        }        static void fun(double d)        {            Console.WriteLine(d + "" ""),        }    }}",10.000000 34.340000,10 34,10 34.340,10 34.34, ,D," No answer description available for this question. <a href=""discussion-96"">Let us discuss</a>. "
Cse Engineering,Functions and Subroutines, ,Which of the following statements are correct?C# allows a function to have arguments with default values.C# allows a function to have variable number of arguments.Omitting the return value type in method definition results into an exception.Redefining a method parameter in the method's body causes an exception.params is used to specify the syntax for a function with variable number of arguments.,"1, 3, 5","3, 4, 5","2, 5","4, 5",None of these,C," No answer description available for this question. <a href=""discussion-82"">Let us discuss</a>. "
Cse Engineering,Functions and Subroutines, ,"If a procedure fun() is to receive an int, a Single & a double and it is to return a decimal then which of the following is the correct way of defining this procedure?","fun(int i, Single j, double k) decimal { ... }","static decimal fun(int i, Single j, double k) { ... }","fun(int i, Single j, double k) {    ...    return decimal, }","static decimal fun(int i, Single j, double k) decimal { ... }",A procedure can never return a value.,E," No answer description available for this question. <a href=""discussion-86"">Let us discuss</a>. "
Cse Engineering,Functions and Subroutines, ,"If a function fun() is to receive an int, a Single & a double and it is to return a decimal then which of the following is the correct way of defining this function?","decimal static fun(int i, Single j, double k){ ... }","decimal fun(int i, Single j, double k){ ... }","static decimal fun(int i, Single j, double k){ ... }","static decimal fun(int i, Single j, double k) decimal{ ... }","static fun(int i, Single j, double k){     ...     return decimal,}",C," No answer description available for this question. <a href=""discussion-85"">Let us discuss</a>. "
Cse Engineering,Functions and Subroutines, ,Which of the following statements are correct about functions usedin C#.NET?Function definitions cannot be nested.Functions can be called recursively.If we do not return a value from a function then a value -1 gets returned.To return the control from middle of a function exit function should be used.Function calls can be nested.,"1, 2, 5","2, 3, 5","2, 3","4, 5",None of these,A," No answer description available for this question. <a href=""discussion-83"">Let us discuss</a>. "
Cse Engineering,Functions and Subroutines, ,How many values is a function capable of returning?,1,0,Depends upon how many params arguments does it use.,Any number of values.,Depends upon how many ref arguments does it use.,A," No answer description available for this question. <a href=""discussion-79"">Let us discuss</a>. "
Cse Engineering,Functions and Subroutines, ,"What will be the output of the C#.NET code snippet given below?namespace IndiabixConsoleApplication{    class SampleProgram    {        static void Main(string[ ] args)        {            object[] o = new object[] {""1"", 4.0, ""India"", 'B'},            fun (o),        }        static void fun (params object[] obj)        {            for (int i = 0, i < obj.Length-1, i++)            Console.Write(obj[i] + "" ""),        }    }}",1 4.0 India B,1 4.0 India,1 4 India,1 India B, ,C," No answer description available for this question. <a href=""discussion-95"">Let us discuss</a>. "
Cse Engineering,Functions and Subroutines, ,How many values is a subroutine capable of returning?,Depends upon how many params arguments does it use.,Any number of values.,Depends upon how many ref arguments does it use.,0,1,D," No answer description available for this question. <a href=""discussion-80"">Let us discuss</a>. "
Cse Engineering,Functions and Subroutines, ,Which of the following CANNOT occur multiple number of times in a program?,namespace,Entrypoint,Class,Function,Subroutine,B," No answer description available for this question. <a href=""discussion-81"">Let us discuss</a>. "
Cse Engineering,Functions and Subroutines, ,"What will be the output of the C#.NET code snippet given below?namespace IndiabixConsoleApplication{    class SampleProgram    {        static void Main(string[ ] args)        {            int i,            int res = fun(out i),            Console.WriteLine(res),        }        static int fun (out int i)        {            int s = 1,            i = 7,            for(int j = 1, j <= i, j++)            {                s = s * j,            }            return s,        }     } }",1,7,8,720,5040,E," No answer description available for this question. <a href=""discussion-97"">Let us discuss</a>. "
Cse Engineering,Functions and Subroutines, ,If a function fun() is to sometimes receive an int and sometimes a double then which of the following is the correct way of defining this function?,static void fun(object i){ ... },static void fun(int i){ ... },"static void fun(double i, int j){ ... }","static void fun(int i, double j){ ... }","static void fun(int i, double j, ){ ... }",A," No answer description available for this question. <a href=""discussion-90"">Let us discuss</a>. "
Cse Engineering,Functions and Subroutines, ,Which of the following statements are correct about subroutines used in C#.NET?If we do not return a value from a subroutine then a value -1 gets returned.Subroutine definitions cannot be nested.Subroutine can be called recursively.To return the control from middle of a subroutine exit subroutine should be used.Subroutine calls can be nested.,"1, 2, 3","2, 3, 5","3, 5","3, 4",None of these,B," No answer description available for this question. <a href=""discussion-88"">Let us discuss</a>. "
Cse Engineering,Functions and Subroutines, ,"A function can be used in an expression, whereas a subroutine cannot be.",TRUE,FALSE, , , ,A," No answer description available for this question. <a href=""discussion-99"">Let us discuss</a>. "
Cse Engineering,Functions and Subroutines, ,"Which of the following statements are correct about the C#.NET program given below?namespace IndiabixConsoleApplication{     class SampleProgram    {         static void Main(string[ ] args)        {             int a = 5,            int s = 0, c = 0,             s, c = fun(a),             Console.WriteLine(s +"" "" + c) ,        }        static int fun(int x)        {            int ss, cc,            ss = x * x, cc = x * x * x,             return ss, cc,        }     } }An error will be reported in the statement s, c = fun(a), since multiple values returned from a function cannot be collected in this manner.It will output 25 125.It will output 25 0.It will output 0 125.An error will be reported in the statement return ss, cc, since a function cannot return multiple values.","1, 3","2, 4","4, 5","1, 5",None of these,D," No answer description available for this question. <a href=""discussion-92"">Let us discuss</a>. "
Cse Engineering,Functions and Subroutines, ,"What will be the output of the C#.NET code snippet given below?namespace IndiabixConsoleApplication{    class SampleProgram    {        static void Main(string[ ] args)        {            int i = 5,            int j,            fun1(ref i),            fun2(out j),            Console.WriteLine(i + "", "" + j),        }        static void funl(ref int x)        {            x = x * x,        }        static void fun2(out int x)        {            x = 6,             x = x * x,         }    }}","5, 6","5, 36","25, 36","25, 0","5, 0",C," No answer description available for this question. <a href=""discussion-94"">Let us discuss</a>. "
Cse Engineering,Constructors, ,Which of the following statements is correct?,A constructor can be used to set default values and limit instantiation.,C# provides a copy constructor.,Destructors are used with classes as well as structures.,A class can have more than one destructor., ,A," No answer description available for this question. <a href=""discussion-124"">Let us discuss</a>. "
Cse Engineering,Constructors, ,"Which of the following statements is correct about the C#.NET code snippet given below?namespace IndiabixConsoleApplication{     class Sample    {         public int func()        {            return 1,        }         public Single func()        {             return 2.4f ,        }     }     class Program    {         static void Main(string[ ] args)        {            Sample s1 = new Sample(),             int i,            i = s1.func(),             Single j,             j = s1.func(),         }     } }",func() is a valid overloaded function.,Overloading works only in case of subroutines and not in case of functions.,func() cannot be considered overloaded because: return value cannot be used to distinguish between two overloaded functions.,The call to i = s1.func() will assign 1 to i.,The call j = s1.func() will assign 2.4 to j.,C," No answer description available for this question. <a href=""discussion-121"">Let us discuss</a>. "
Cse Engineering,Constructors, ,"Which of the following ways to create an object of the Sample class given below will work correctly?class Sample{    int i,    Single j,    double k,    public Sample (int ii, Single jj, double kk)    {        i = ii,        j = jj,        k = kk,    } }","Sample s1 = new Sample(),","Sample s1 = new Sample(10),","Sample s2 = new Sample(10, 1.2f),","Sample s3 = new Sample(10, 1.2f, 2.4),","Sample s1 = new Sample(, , 2.5),",D," No answer description available for this question. <a href=""discussion-122"">Let us discuss</a>. "
Cse Engineering,Constructors, ,Which  of the   following  statements  are   correct  about  static functions?Static functions can access only static data.Static functions cannot call instance functions.It is necessary to initialize static data.Instance functions can call static functions and access static data.this reference is passed to static functions.,"1, 2, 4","2, 3, 5","3, 4","4, 5",None of these,A," No answer description available for this question. <a href=""discussion-130"">Let us discuss</a>. "
Cse Engineering,Constructors, ,Which of the following statements is correct about constructors?,If we provide a one-argument constructor then the compiler still provides a zero-argument constructor.,Static constructors can use optional arguments.,Overloaded constructors cannot use optional arguments.,"If we do not provide a constructor, then the compiler provides a zero-argument constructor.", ,D," No answer description available for this question. <a href=""discussion-117"">Let us discuss</a>. "
Cse Engineering,Constructors, ,"Which of the following is the correct way to define the constructor(s) of the Sample class if we are to create objects as per the C#.NET code snippet given below?Sample s1 = new Sample(), Sample s2 = new Sample(9, 5.6f),","public Sample(){    i = 0,     j = 0.0f,}public Sample (int ii, Single jj){    i = ii,    j = jj,}","public Sample (Optional int ii = 0, Optional Single jj = 0.0f){    i = ii,    j = jj,}","public Sample (int ii, Single jj){    i = ii,    j = jj,}","Sample s,","s = new Sample(),",A," No answer description available for this question. <a href=""discussion-123"">Let us discuss</a>. "
Cse Engineering,Constructors, ,In which of the following should the methods of a class differ if they are to be treated as overloaded methods?Type of argumentsReturn type of methodsNumber of argumentsNames of methodsOrder of arguments,"2, 4","3, 5","1, 3, 5","3, 4, 5", ,C," No answer description available for this question. <a href=""discussion-125"">Let us discuss</a>. "
Cse Engineering,Constructors, ,Can static procedures access instance data?,Yes,No, , , ,B," No answer description available for this question. <a href=""discussion-133"">Let us discuss</a>. "
Cse Engineering,Constructors, ,Which of the following statements are correct about constructors in C#.NET?Constructors cannot be overloaded.Constructors always have the name same as the name of the class.Constructors are never called explicitly.Constructors never return any value.Constructors allocate space for the object in memory.,"1, 3, 5","2, 3, 4","3, 5","4, 5",None of these,B," No answer description available for this question. <a href=""discussion-120"">Let us discuss</a>. "
Cse Engineering,Constructors, ,How many times can a constructor be called during lifetime of the object?,As many times as we call it.,Only once.,Depends upon a Project Setting made in Visual Studio.NET.,Any number of times before the object gets garbage collected.,Any number of times before the object is deleted.,B," No answer description available for this question. <a href=""discussion-116"">Let us discuss</a>. "
Cse Engineering,Constructors, ,Is it possible to invoke Garbage Collector explicitly?,Yes,No, , , ,A," No answer description available for this question. <a href=""discussion-132"">Let us discuss</a>. "
Cse Engineering,Constructors, ,"Which of the following statements are correct about the C#.NET code snippet given below?class Sample{    static int i,    int j,    public void proc1()    {        i = 11,         j = 22,    }    public static void proc2()    {        i = 1,        j = 2,    }    static Sample()    {        i = 0,         j = 0,    }}",i cannot be initialized in proc1().,proc1() can initialize i as well as j.,j can be initialized in proc2().,The constructor can never be declared as static.,proc2() can initialize i as well as j.,B," No answer description available for this question. <a href=""discussion-126"">Let us discuss</a>. "
Cse Engineering,Constructors, ,Which of the following statements is correct?,There   is  one  garbage  collector per program  running  in memory.,There is one common garbage collector for all programs.,An object is destroyed by the garbage collector when only one reference refers to it.,We  have  to  specifically  run  the  garbage  collector after executing Visual Studio.NET., ,B," No answer description available for this question. <a href=""discussion-119"">Let us discuss</a>. "
Cse Engineering,Constructors, ,Is it possible for you to prevent an object from being created by using zero argument constructor?,Yes,No, , , ,A," No answer description available for this question. <a href=""discussion-131"">Let us discuss</a>. "
Cse Engineering,Constructors, ,Which  of the  following  statements  are  correct  about  static functions?,Static functions are invoked using objects of a class.,Static functions can access static data as well as instance data.,Static functions are outside the class scope.,Static functions are invoked using class., ,D," No answer description available for this question. <a href=""discussion-129"">Let us discuss</a>. "
Cse Engineering,Constructors, ,"What will be the output of the C#.NET code snippet given below?namespace IndiabixConsoleApplication{     class Sample    {         static Sample()        {             Console.Write(""Sample class ""),        }        public static void Bix1()        {             Console.Write(""Bix1 method ""),        }     }     class MyProgram    {         static void Main(string[ ] args)        {             Sample.Bix1(),        }     } }",Sample class Bix1 method,Bix1 method,Sample class,Bix1 method Sample class,Sample class Sample class,A," No answer description available for this question. <a href=""discussion-118"">Let us discuss</a>. "
Cse Engineering,Constructors, ,Which of the following statements is correct about constructors in C#.NET?,A constructor cannot be declared as private.,A constructor cannot be overloaded.,A constructor can be a static constructor.,A constructor cannot access static data.,this reference is never passed to a constructor.,C," No answer description available for this question. <a href=""discussion-128"">Let us discuss</a>. "
Cse Engineering,Constructors, ,"What will be the output of the C#.NET code snippet given below?namespace IndiabixConsoleApplication{    class Sample    {         public static void fun1()        {             Console.WriteLine(""Bix1 method""),        }        public void fun2()        {             fun1(),             Console.WriteLine(""Bix2 method""),        }        public void fun2(int i)        {             Console.WriteLine(i),            fun2(),         }     }     class MyProgram    {         static void Main(string[ ] args)        {             Sample s = new Sample(),             Sample.fun1(),             s.fun2(123),        }     } }",Bix1 method 123Bixl method Bix2 method,Bix1 method 123Bix2 method,Bix2 method 123Bix2 method Bixl method,Bixl method123,Bix2 method 123Bixl method,A," No answer description available for this question. <a href=""discussion-127"">Let us discuss</a>. "
Cse Engineering,Arrays, ,"Which of the following statements are correct about the C#.NET code snippet given below?int[ , ] intMyArr = {{7, 1, 3}, {2, 9, 6}},intMyArr represents rectangular array of 2 rows and 3 columns.intMyArr.GetUpperBound(1) will yield 2.intMyArr.Length will yield 24.intMyArr represents 1-D array of 5 integers.intMyArr.GetUpperBound(0) will yield 2.","1, 2","2, 3","2, 5","1, 4","3, 4",A," No answer description available for this question. <a href=""discussion-152"">Let us discuss</a>. "
Cse Engineering,Arrays, ,"Which of the following statements are correct about the C#.NET code snippet given below?    int[] a = {11, 3, 5, 9, 4}, The array elements are created on the stack.Refernce a is created on the stack.The array elements are created on the heap.On declaring the array a new array class is created which is derived from System.Array Class.Whether the array elements are stored in the stack or heap depends upon the size of the array.","1, 2","2, 3, 4","2, 3, 5","4, 5",None of these,B," No answer description available for this question. <a href=""discussion-153"">Let us discuss</a>. "
Cse Engineering,Arrays, ,Which one of the following statements is correct?,Array elements can be of integer type only.,The rank of an Array is the total number of elements it can contain.,The length of an Array is the number of dimensions in the Array.,The default value of numeric array elements is zero.,The Array elements are guaranteed to be sorted.,D," No answer description available for this question. <a href=""discussion-151"">Let us discuss</a>. "
Cse Engineering,Arrays, ,If a is an array of 5 integers then which of the following is the correct way to increase its size to 10 elements?,"int[] a = new int[5], int[] a = new int[10],","int[] a = int[5], int[] a = int[10],","int[] a = new int[5], a.Length = 10 ,","int[] a = new int[5], a = new int[10],","int[] a = new int[5], a.GetUpperBound(10),",D," No answer description available for this question. <a href=""discussion-159"">Let us discuss</a>. "
Cse Engineering,Arrays, ,"How will you complete the foreach loop in the C#.NET code snippet given below such that it correctly prints all elements of the array a?    int[][]a = new int[2][],    a[0] = new int[4]{6, 1 ,4, 3},    a[1] = new int[3]{9, 2, 7},     foreach (int[ ] i in a)    {        /* Add loop here */        Console.Write(j + "" ""),        Console.WriteLine(),     }","foreach (int j = 1, j < a(0).GetUpperBound, j++)","foreach (int j = 1, j < a.GetUpperBound (0), j++)",foreach (int j in a.Length),foreach (int j in i),foreach (int j in a.Length -1),D," No answer description available for this question. <a href=""discussion-161"">Let us discuss</a>. "
Cse Engineering,Arrays, ,"Which of the following is the correct output of the C#.NET code snippet given below?    int[ , , ] a = new int[ 3, 2, 3 ],     Console.WriteLine(a.Length),",20,4,18,10,5,C," No answer description available for this question. <a href=""discussion-154"">Let us discuss</a>. "
Cse Engineering,Arrays, ,Which of the following statements are correct about arrays used in C#.NET?Arrays can be rectangular or jagged.Rectangular arrays  have  similar rows  stored  in  adjacent memory locations.Jagged arrays do not have an access to the methods of System.Array Class.Rectangular arrays do not have an access to the methods of System.Array Class.Jagged arrays have dissimilar rows stored in non-adjacent memory locations.,"1, 2","1, 3, 5","3, 4","1, 2, 5","4, 5",D," No answer description available for this question. <a href=""discussion-163"">Let us discuss</a>. "
Cse Engineering,Arrays, ,"Which of the following statements are correct about the C#.NET code snippet given below?   int[][]intMyArr = new int[2][],    intMyArr[0] = new int[4]{6, 1, 4, 3},    intMyArr[1] = new int[3]{9, 2, 7},",intMyArr is a reference to a 2-D jagged array.,The two rows of the jagged array intMyArr are stored in adjacent memory locations.,intMyArr[0] refers to the zeroth 1-D array and intMyArr[1] refers to the first 1-D array.,intMyArr refers to intMyArr[0] and intMyArr[1].,intMyArr refers to intMyArr[1] and intMyArr[2].,C," No answer description available for this question. <a href=""discussion-160"">Let us discuss</a>. "
Cse Engineering,Arrays, ,"Which of the following are the correct ways to define an array of 2 rows and 3 columns?int[ , ] a,a = new int[2, 3]{{7, 1, 3},{2, 9, 6}},int[ , ] a,a = new int[2, 3]{},int[ , ] a = {{7, 1, 3}, {2, 9,6 }},int[ , ] a,a = new int[1, 2],int[ , ] a,a = new int[1, 2]{{7, 1, 3}, {2, 9, 6}},","1, 2 , 3","1, 3","2, 3","2, 4, 5","4, 5",B," No answer description available for this question. <a href=""discussion-162"">Let us discuss</a>. "
Cse Engineering,Arrays, ,"Which of the following statements is correct about the array declaration given below?   int[][][] intMyArr = new int[2][][],",intMyArr refers to a 2-D jagged array containing 2 rows.,intMyArr refers to a 2-D jagged array containing 3 rows.,intMyArr refers to a 3-D jagged array containing 2 2-D jagged arrays.,intMyArr refers to a 3-D jagged array containing three 2-D jagged arrays.,intMyArr refers to a 3-D jagged array containing 2 2-D rectangular arrays.,C," No answer description available for this question. <a href=""discussion-156"">Let us discuss</a>. "
Cse Engineering,Arrays, ,"Which of the following statements is correct about the C#.NET code snippet given below?    int[] intMyArr = {11, 3, 5, 9, 4}, ",intMyArr is a reference to an object of System.Array Class.,intMyArr is a reference to an object of a class that the compiler derives from System.Array Class.,intMyArr is a reference to an array of integers.,intMyArr is a reference to an object created on the stack.,intMyArr is a reference to the array created on the stack.,B," No answer description available for this question. <a href=""discussion-149"">Let us discuss</a>. "
Cse Engineering,Arrays, ,"Which of the following is the correct way to define and initialise an array of 4 integers?int[] a = {25, 30, 40, 5},int[] a,a = new int[3],a[0] = 25,a[1] = 30,a[2] = 40,a[3] = 5,int[] a,a = new int{25, 30, 40, 5},int[] a,a = new int[4]{25, 30, 40, 5},int[] a,a = new int[4],a[0] = 25,a[1] = 30,a[2] = 40,a[3] = 5,","1, 2","3, 4","1, 4, 5","2, 4, 5","2, 5",C," No answer description available for this question. <a href=""discussion-158"">Let us discuss</a>. "
Cse Engineering,Arrays, ,"Which of the following is the correct output of the C#.NET code snippet given below?    int[][] a = new int[2][],    a[0] = new int[4]{6, 1, 4, 3},    a[1] = new int[3]{9, 2, 7},     Console.WriteLine(a[1].GetUpperBound(0)),",3,4,7,9,2,E," No answer description available for this question. <a href=""discussion-150"">Let us discuss</a>. "
Cse Engineering,Arrays, ,"Which of the following is the correct way to obtain the number of elements present in the array given below?    int[] intMyArr = {25, 30, 45, 15, 60},intMyArr.GetMax,intMyArr.Highest(0),intMyArr.GetUpperBound(0),intMyArr.Length,intMyArr.GetMaxElements(0),","1, 2","3, 4","3, 5","1, 5","4, 5",B," <pre class=""code-pre""><code class=""csharp java"">using System,    <span class=""keyword"">public</span> <span class=""class""><span class=""keyword"">class</span> <span class=""title"">Test</span>{</span>    <span class=""keyword"">public</span> <span class=""keyword"">static</span> <span class=""keyword"">void</span> Main()   {         <span class=""keyword"">int</span>[] intMyArr = { <span class=""number"">25</span>, <span class=""number"">30</span>, <span class=""number"">45</span>, <span class=""number"">15</span>, <span class=""number"">60</span>, <span class=""number"">78</span>, <span class=""number"">99</span> },        Console.WriteLine(intMyArr.Length),        Console.WriteLine(intMyArr.GetUpperBound(<span class=""number"">0</span>)+<span class=""number"">1</span>),   } }<span class=""comment"">/* Output : 7 7 */</span></code></pre> "
Cse Engineering,Arrays, ,"What will be the output of the C#.NET code snippet given below?namespace IndiabixConsoleApplication{    class SampleProgram    {        static void Main(string[ ] args)        {            int i, j,            int[ , ] arr = new int[ 2, 2 ],            for(i = 0, i < 2, ++i)            {                for(j = 0, j < 2, ++j)                {                    arr[i, j] = i * 17 + i * 17,                    Console.Write(arr[ i, j ] + "" ""),                }            }        }    }}",0 0 34 34,0 0 17 17,0 0 0 0,17 17 0 0,34 34 0 0,A," No answer description available for this question. <a href=""discussion-155"">Let us discuss</a>. "
Cse Engineering,Structures, ,The space required for structure variables is allocated on stack.,TRUE,FALSE, , , ,A," No answer description available for this question. <a href=""discussion-211"">Let us discuss</a>. "
Cse Engineering,Structures, ,Creating empty structures is allowed in C#.NET.,TRUE,FALSE, , , ,B," No answer description available for this question. <a href=""discussion-209"">Let us discuss</a>. "
Cse Engineering,Structures, ,"Which of the following will be the correct output for the C#.NET program given below?namespace IndiabixConsoleApplication{     struct Sample    {        public int i,    }    class MyProgram    {         static void Main()        {            Sample x = new Sample(),             x.i = 10,             fun(x),             Console.Write(x.i + "" ""),        }        static void fun(Sample y)        {            y.i = 20,             Console.Write(y.i + "" ""),        }     } }",10 20,10 10,20 10,20 20,None of the above,C," No answer description available for this question. <a href=""discussion-206"">Let us discuss</a>. "
Cse Engineering,Structures, ,"Which of the following is the correct way of setting values into the structure variable e defined below?struct Emp{    public String name,    public int age,    public Single sal, }Emp e = new Emp(),","e.name = ""Amol"", e.age = 25, e.sal = 5500,","With e{    .name = ""Amol"",    .age = 25,    .sal = 5500, }","With emp e{    .name = ""Amol"",    .age = 25,    .sal = 5500, }","e -> name = ""Amol"", e -> age = 25,e -> sal = 5500,","name = ""Amol"", age = 25,sal = 5500,",A," No answer description available for this question. <a href=""discussion-195"">Let us discuss</a>. "
Cse Engineering,Structures, ,"Which of the following is the correct way to define a variable of the type struct Emp declared below?struct Emp{    private String name,     private int age,     private Single sal,}Emp e(), e = new Emp(),Emp e = new Emp,Emp e, e = new Emp,Emp e = new Emp(),Emp e,","1, 3","2, 5","4, 5","1, 2, 4", ,C," No answer description available for this question. <a href=""discussion-197"">Let us discuss</a>. "
Cse Engineering,Structures, ,"Which of the following statements is correct about the C#.NET code snippet given below?class Trial{     int i,    Decimal d,}struct Sample{    private int x,    private Single y,    private Trial z,}Sample ss = new Sample(),",ss will be created on the heap.,Trial object referred by z will be created on the stack.,z will be created on the heap.,Both ss and z will be created on the heap.,ss will be created on the stack.,E," No answer description available for this question. <a href=""discussion-200"">Let us discuss</a>. "
Cse Engineering,Structures, ,"How many bytes will the structure variable samp occupy in memory if it is defined as shown below?class Trial{     int i,     Decimal d,}struct Sample{    private int x,     private Single y,     private Trial z,}Sample samp = new Sample(),",20 bytes,12 bytes,8 bytes,16 bytes,24 bytes,B," No answer description available for this question. <a href=""discussion-199"">Let us discuss</a>. "
Cse Engineering,Structures, ,"Which of the following will be the correct result of the statement b = a in the C#.NET code snippet given below?struct Address{    private int plotno,    private String city, }Address a = new Address(), Address b, b = a,",All elements of a will get copied into corresponding elements of b.,Address stored in a will get copied into b.,Once assignment is over a will get garbage collected.,"Once assignment is over a will go out of scope, hence will die.",Address of the first element of a will get copied into b.,A," No answer description available for this question. <a href=""discussion-204"">Let us discuss</a>. "
Cse Engineering,Structures, ,Which of the following statements are correct?A struct can contain properties.A struct can contain constructors.A struct can contain protected data members.A struct cannot contain methods.A struct cannot contain constants.,"1, 2","3, 4","1, 2, 4","3, 5", ,A," No answer description available for this question. <a href=""discussion-202"">Let us discuss</a>. "
Cse Engineering,Structures, ,C#.NET structures are always value types.,TRUE,FALSE, , , ,A," No answer description available for this question. <a href=""discussion-210"">Let us discuss</a>. "
Cse Engineering,Structures, ,When would a structure variable get destroyed?,"When no reference refers to it, it will get garbage collected.",Depends upon whether it is created using new or without using new.,When it goes out of scope.,Depends   upon   the   Project   Settings   made   in   Visual Studio.NET.,Depends upon whether we free it's memory using free() or delete().,C," No answer description available for this question. <a href=""discussion-196"">Let us discuss</a>. "
Cse Engineering,Structures, ,"Which of the following statements is correct about the C#.NET code snippet given below?struct Book{    private String name,     private int noofpages,     private Single price,}Book b = new Book(),",The structure variable b will be created on the heap.,We  can add a zero-argument constructor to the above structure.,"When the program terminates, variable b will get garbage collected.",The structure variable b will be created on the stack.,We can inherit a new structure from struct Book.,D," No answer description available for this question. <a href=""discussion-194"">Let us discuss</a>. "
Cse Engineering,Structures, ,"Which of the following will be the correct output for the C#.NET program given below?namespace IndiabixConsoleApplication{     struct Sample    {         public int i,    }    class MyProgram    {         static void Main(string[] args)        {            Sample x = new Sample(),             x.i = 10,             fun(ref x),             Console.Write(x.i + "" ""),        }        public static void fun(ref Sample y)        {             y.i = 20,            Console.Write(y.i + "" ""),         }     } }",20 10,10 20,10 10,20 20,None of the above,D," No answer description available for this question. <a href=""discussion-201"">Let us discuss</a>. "
Cse Engineering,Structures, ,Which of the following statements is correct?,A struct never declares a default constructor.,"All value types in C# inherently derive from ValueType, which inherits from Object.",A struct never declares a default destructor.,"In C#, classes and structs are semantically same.", ,B," No answer description available for this question. <a href=""discussion-207"">Let us discuss</a>. "
