Subject,Topic,Direction,Question,Option 1,Option 2,Option 3,Option 4,Option 5,Answer,Explanation
Cse Engineering,Objects and Collections, ,You need to store elements in a collection that guarantees that no duplicates are stored and all elements can be accessed in natural order. Which interface provides that capability?,java.util.Map,java.util.Set,java.util.List,java.util.Collection, ,B," <p>Option B is correct. A set is a collection that contains no duplicate elements. The iterator returns the elements in no particular order (unless this set is an instance of some class that provides a guarantee). A map cannot contain duplicate keys but it may contain duplicate values. <i class=""java-code"">List</i> and <i class=""java-code"">Collection</i> allow duplicate elements. </p><p>Option A is wrong. A map is an object that maps keys to values. A map cannot contain duplicate keys, each key can map to at most one value. The <i class=""java-code"">Map</i> interface provides three collection views, which allow a map's contents to be viewed as a set of keys, collection of values, or set of key-value mappings. The order of a map is defined as the order in which the iterators on the map's collection views return their elements. Some map implementations, like the <i class=""java-code"">TreeMap</i> class, make specific guarantees as to their order (ascending key order), others, like the <i class=""java-code"">HashMap</i> class, do not (does not guarantee that the order will remain constant over time).</p><p>Option C is wrong. A list is an ordered collection (also known as a sequence). The user of this interface has precise control over where in the list each element is inserted. The user can access elements by their integer index (position in the list), and search for elements in the list. Unlike sets, lists typically allow duplicate elements.</p><p>Option D is wrong. A collection is also known as a sequence. The user of this interface has precise control over where in the list each element is inserted. The user can access elements by their integer index (position in the list), and search for elements in the list. Unlike sets, lists typically allow duplicate elements.</p> "
Cse Engineering,Objects and Collections, ,Which interface does java.util.Hashtable implement?,Java.util.Map,Java.util.List,Java.util.HashTable,Java.util.Collection, ,A," <p>Hash table based implementation of the <i class=""java-code"">Map</i> interface.</p> "
Cse Engineering,Objects and Collections, ,Which interface provides the capability to store objects using a key-value pair?,Java.util.Map,Java.util.Set,Java.util.List,Java.util.Collection, ,A," <p>An object that maps keys to values. A map cannot contain duplicate keys, each key can map to at most one value.</p> "
Cse Engineering,Objects and Collections, ,"Which collection class allows you to associate its elements with key values, and allows you to retrieve objects in FIFO (first-in, first-out) sequence?",java.util.ArrayList,java.util.LinkedHashMap,java.util.HashMap,java.util.TreeMap, ,B," <p><i class=""java-code"">LinkedHashMap</i> is the collection class used for caching purposes. FIFO is another way to indicate caching behavior. To retrieve <i class=""java-code"">LinkedHashMap</i> elements in cached order, use the <i class=""java-code"">values()</i> method and iterate over the resultant collection.</p> "
Cse Engineering,Objects and Collections, ,"Which collection class allows you to access its elements by associating a key with an element's value, and provides synchronization?",java.util.SortedMap,java.util.TreeMap,java.util.TreeSet,java.util.Hashtable, ,D," <p><i class=""java-code"">Hashtable</i> is the only class listed that provides synchronized methods. If you need synchronization great, otherwise, use <i class=""java-code"">HashMap</i>, it's faster.</p> "
Cse Engineering,Objects and Collections, ,Which is valid declaration of a float?,"float f = 1F,","float f = 1.0,","float f = ""1"",","float f = 1.0d,", ,A," <p>Option A is valid declaration of float.</p><p>Option B is incorrect because any literal number with a decimal point u declare the computer will implicitly cast to double unless you include ""F or f""</p><p>Option C is incorrect because it is a <i class=""java-code"">String</i>.</p><p>Option D is incorrect because ""d"" tells the computer it is a double so therefore you are trying to put a double value into a float variable i.e there might be a loss of precision.</p> "
Cse Engineering,Objects and Collections, ,"/* Missing Statement ? */public class foo {    public static void main(String[]args)throws Exception     {        java.io.PrintWriter out = new java.io.PrintWriter(),         new java.io.OutputStreamWriter(System.out,true),         out.println(""Hello""),     } }What line of code should replace the missing statement to make this program compile?",No statement required.,"import java.io.*,","include java.io.*,","import java.io.PrintWriter,", ,A," <p> The usual method for using/importing the java packages/classes is by using an import statement at the top of your code. However it is possible to explicitly import the specific class that you want to use as you use it which is shown in the code above. The disadvantage of this however is that every time you create a new object you will have to use the class path in the case ""<i class=""java-code"">java.io</i>"" then the class name in the long run leading to a lot more typing.</p> "
Cse Engineering,Objects and Collections, ,What is the numerical range of char?,0 to 32767,0 to 65535,-256 to 255,-32768 to 32767, ,B," <p> The char type is integral but unsigned. The range of a variable of type char is from <i class=""java-code"">0 to 2<sup>16</sup>-1</i> or <i class=""java-code"">0 to 65535</i>. Java characters are Unicode, which is a 16-bit encoding capable of representing a wide range of international characters. If the most significant nine bits of a <i class=""java-code"">char</i> are <i class=""java-code"">0</i>, then the encoding is the same as seven-bit ASCII.</p><p></p> "
Cse Engineering,Objects and Collections, ,Which of the following are Java reserved words?runimportdefaultimplement,1 and 2,2 and 3,3 and 4,2 and 4, ,B," <p>(2) - This is a Java keyword</p><p>(3) - This is a Java keyword </p><p>(1) - Is incorrect because although it is a method of <i class=""java-code"">Thread</i>/<i class=""java-code"">Runnable</i> it is not a keyword </p><p>(4) - This is not a Java keyword the keyword is implements</p> "
Cse Engineering,Threads, ,What is the name of the method used to start a thread execution?,"init(),","start(),","run(),","resume(),", ,B," <p>Option B is Correct. The <i class=""java-code"">start()</i> method causes this thread to begin execution, the Java Virtual Machine calls the run method of this thread. </p><p>Option A is wrong. There is no <i class=""java-code"">init()</i> method in the <i class=""java-code"">Thread</i> class.</p><p>Option C is wrong. The <i class=""java-code"">run()</i> method of a thread is like the main() method to an application. Starting the thread causes the object's run method to be called in that separately executing thread.</p><p>Option D is wrong. The <i class=""java-code"">resume()</i> method is deprecated. It resumes a suspended thread.</p> "
Cse Engineering,Threads, ,"Which two are valid constructors for Thread?Thread(Runnable r, String name)Thread()Thread(int priority)Thread(Runnable r, ThreadGroup g)Thread(Runnable r, int priority)",1 and 3,2 and 4,1 and 2,2 and 5, ,C," <p>(1) and (2) are both valid constructors for <i class=""java-code"">Thread</i>.</p><p>(3), (4), and (5) are not legal <i class=""java-code"">Thread</i> constructors, although (4) is close. If you reverse the arguments in (4), you'd have a valid constructor.</p> "
Cse Engineering,Threads, ,"Which three are methods of the Object class?notify(),notifyAll(),isInterrupted(),synchronized(),interrupt(),wait(long msecs),sleep(long msecs),yield(),","1, 2, 4","2, 4, 5","1, 2, 6","2, 3, 4", ,C," <p>(1), (2), and (6) are correct. They are all related to the list of threads waiting on the specified object.</p><p>(3), (5), (7), and (8) are incorrect answers. The methods <i class=""java-code"">isInterrupted()</i> and <i class=""java-code"">interrupt()</i> are instance methods of <i class=""java-code"">Thread</i>. </p><p>The methods <i class=""java-code"">sleep()</i> and <i class=""java-code"">yield()</i> are static methods of <i class=""java-code"">Thread</i>. </p><p>D is incorrect because <i class=""java-code"">synchronized</i> is a keyword and the <i class=""java-code"">synchronized()</i> construct is part of the Java language.</p> "
Cse Engineering,Threads, ,class X implements Runnable {     public static void main(String args[])     {        /* Missing code? */    }     public void run() {} }Which of the following line of code is suitable to start a thread ?,"Thread t = new Thread(X),","Thread t = new Thread(X), t.start(),","X run = new X(), Thread t = new Thread(run), t.start(),","Thread t = new Thread(), x.run(),", ,C, <p>Option C is suitable to start a thread.</p> 
Cse Engineering,Threads, ,Which cannot directly cause a thread to stop executing?,Calling the SetPriority() method on a Thread object.,Calling the wait() method on an object.,Calling notify() method on an object.,Calling read() method on an InputStream object., ,C," <p>Option C is correct. <i class=""java-code"">notify()</i> - wakes up a single thread that is waiting on this object's monitor.</p> "
Cse Engineering,Threads, ,Which two of the following methods are defined in class Thread?start()wait()notify()run()terminate(),1 and 4,2 and 3,3 and 4,2 and 4, ,A," <p>(1) and (4). Only <i class=""java-code"">start()</i> and <i class=""java-code"">run()</i> are defined by the <i class=""java-code"">Thread</i> class.</p><p>(2) and (3) are incorrect because they are methods of the <i class=""java-code"">Object</i> class. (5) is incorrect because there's no such method in any thread-related class.</p> "
Cse Engineering,Threads, ,Which three guarantee that a thread will leave the running state?yield()wait()notify()notifyAll()sleep(1000)aLiveThread.join()Thread.killThread(),"1, 2 and 4","2, 5 and 6","3, 4 and 7","4, 5 and 7", ,B," <p>(2) is correct because <i class=""java-code"">wait()</i> always causes the current thread to go into the object's wait pool. </p><p>(5) is correct because <i class=""java-code"">sleep()</i> will always pause the currently running thread for at least the duration specified in the sleep argument (unless an interrupted exception is thrown). </p><p>(6) is correct because, assuming that the thread you're calling <i class=""java-code"">join()</i> on is alive, the thread calling <i class=""java-code"">join()</i> will immediately block until the thread you're calling <i class=""java-code"">join()</i> on is no longer alive.</p><p>(1) is wrong, but tempting. The <i class=""java-code"">yield()</i> method is not guaranteed to cause a thread to leave the running state, although if there are runnable threads of the same priority as the currently running thread, then the current thread will probably leave the running state. </p><p>(3) and (4) are incorrect because they don't cause the thread invoking them to leave the running state.</p><p>(7) is wrong because there's no such method.</p> "
Cse Engineering,Threads, ,Which of the following will directly stop the execution of a Thread?,wait(),notify(),notifyall(),exits synchronized code, ,A," <p>Option A is correct. <i class=""java-code"">wait()</i> causes the current thread to wait until another thread invokes the <i class=""java-code"">notify()</i> method or the <i class=""java-code"">notifyAll()</i> method for this object.</p><p>Option B is wrong. <i class=""java-code"">notify()</i> - wakes up a single thread that is waiting on this object's monitor. </p><p>Option C is wrong. <i class=""java-code"">notifyAll()</i> - wakes up all threads that are waiting on this object's monitor.</p><p>Option D is wrong. Typically, releasing a lock means the thread holding the lock (in other words, the thread currently in the synchronized method) exits the synchronized method. At that point, the lock is free until some other thread enters a synchronized method on that object. Does entering/exiting synchronized code mean that the thread execution stops? Not necessarily because the thread can still run code that is not synchronized. I think the word directly in the question gives us a clue. Exiting synchronized code does not directly stop the execution of a thread.</p> "
Cse Engineering,Threads, ,Which method must be defined by a class implementing the java.lang.Runnable interface?,void run(),public void run(),public void start(),void run(int priority), ,B," <p>Option B is correct because in an interface all methods are abstract by default therefore they must be overridden by the implementing class. The <i class=""java-code"">Runnable</i> interface only contains 1 method, the <i class=""java-code"">void run()</i> method therefore it must be implemented. </p><p>Option A and D are incorrect because they are narrowing the access privileges i.e. package(default) access is narrower than public access. </p><p>Option C is not method in the <i class=""java-code"">Runnable</i> interface therefore it is incorrect. </p> "
Cse Engineering,Threads, ,Which will contain the body of the thread?,"run(),","start(),","stop(),","main(),", ,A," <p>Option A is Correct. The <i class=""java-code"">run()</i> method to a thread is like the <i class=""java-code"">main()</i> method to an application. Starting the thread causes the object's run method to be called in that separately executing thread.</p><p>Option B is wrong. The <i class=""java-code"">start()</i> method causes this thread to begin execution, the Java Virtual Machine calls the run method of this thread. </p><p>Option C is wrong. The <i class=""java-code"">stop()</i> method is deprecated. It forces the thread to stop executing. </p><p>Option D is wrong. Is the main entry point for an application.</p> "
Cse Engineering,Threads, ,Which method registers a thread in a thread scheduler?,"run(),","construct(),","start(),","register(),", ,C," <p>Option C is correct. The <i class=""java-code"">start()</i> method causes this thread to begin execution, the Java Virtual Machine calls the run method of this thread.</p><p>Option A is wrong. The <i class=""java-code"">run()</i> method of a thread is like the <i class=""java-code"">main()</i> method to an application. Starting the thread causes the object's run method to be called in that separately executing thread.</p><p>Option B is wrong. There is no <i class=""java-code"">construct()</i> method in the <i class=""java-code"">Thread</i> class.</p><p>Option D is wrong. There is no <i class=""java-code"">register()</i> method in the <i class=""java-code"">Thread</i> class.</p> "
Cse Engineering,Threads, ,"Assume the following method is properly synchronized and called from a thread A on an object B:wait(2000),After calling this method, when will the thread A become a candidate to get another turn at the CPU?","After thread A is notified, or after two seconds.","After the lock on B is released, or after two seconds.",Two seconds after thread A is notified.,Two seconds after lock B is released., ,A," <p>Option A. Either of the two events (notification or wait time expiration) will make the thread become a candidate for running again.</p><p>Option B is incorrect because a waiting thread will not return to runnable when the lock is released, unless a notification occurs.</p><p>Option C is incorrect because the thread will become a candidate immediately after notification, not two seconds afterwards. </p><p>Option D is also incorrect because a thread will not come out of a waiting pool just because a lock has been released.</p> "
Cse Engineering,Threads, ,Which of the following will not directly cause a thread to stop?,notify(),wait(),InputStream access,sleep(), ,A," <p>Option A is correct. <i class=""java-code"">notify()</i> - wakes up a single thread that is waiting on this object's monitor.</p><p>Option B is wrong. <i class=""java-code"">wait()</i> causes the current thread to wait until another thread invokes the <i class=""java-code"">notify()</i> method or the <i class=""java-code"">notifyAll()</i> method for this object. </p><p>Option C is wrong. Methods of the InputStream class block until input data is available, the end of the stream is detected, or an exception is thrown. Blocking means that a thread may stop until certain conditions are met.</p><p>Option D is wrong. <i class=""java-code"">sleep()</i> - Causes the currently executing thread to sleep (temporarily cease execution) for a specified number of milliseconds. The thread does not lose ownership of any monitors.</p> "
Cse Engineering,Threads, ,"Which class or interface defines the wait(), notify(),and notifyAll() methods?",Object,Thread,Runnable,Class, ,A," <p>The <i class=""java-code"">Object</i> class defines these thread-specific methods.</p><p>Option B, C, and D are incorrect because they do not define these methods. And yes, the Java API does define a class called <i class=""java-code"">Class</i>, though you do not need to know it for the exam.</p> "
Cse Engineering,Threads, ,public class MyRunnable implements Runnable {    public void run()     {        // some code here    }}which of these will create and start this thread?,"new Runnable(MyRunnable).start(),","new Thread(MyRunnable).run(),","new Thread(new MyRunnable()).start(),","new MyRunnable().start(),", ,C," <p>Because the class implements <i class=""java-code"">Runnable</i>, an instance of it has to be passed to the <i class=""java-code"">Thread</i> constructor, and then the instance of the <i class=""java-code"">Thread</i> has to be started.</p><p>A is incorrect. There is no constructor like this for <i class=""java-code"">Runnable</i> because <i class=""java-code"">Runnable</i> is an interface, and it is illegal to pass a class or interface name to any constructor.</p><p>B is incorrect for the same reason, you can't pass a class or interface name to any constructor.</p><p>D is incorrect because <i class=""java-code"">MyRunnable</i> doesn't have a <i class=""java-code"">start()</i> method, and the only <i class=""java-code"">start()</i> method that can start a thread of execution is the <i class=""java-code"">start()</i> in the <i class=""java-code"">Thread</i> class.</p> "
Cse Engineering,Assertions, ,"What will be the output of the program?public class Test {      public static void main(String[] args)     {         int x = 0,          assert (x > 0) ? ""assertion failed"" : ""assertion passed"" ,         System.out.println(""finished""),      } }",finished,Compiliation fails.,An AssertionError is thrown and finished is output.,"An AssertionError is thrown with the message ""assertion failed.""", ,B, <p>Compilation Fails. You can't use the Assert statement in a similar way to the ternary operator. Don't confuse.</p> 
Cse Engineering,Assertions, ,"public class Test {     public void foo()     {        assert false, /* Line 5 */        assert false, /* Line 6 */    }     public void bar()    {        while(true)        {            assert false, /* Line 12 */        }         assert false,  /* Line 14 */    } }What causes compilation to fail?",Line 5,Line 6,Line 12,Line 14, ,D," <p>Option D is correct. Compilation fails because of an unreachable statement at line 14. It is a compile-time error if a statement cannot be executed because it is unreachable. The question is now, why is line 20 unreachable? If it is because of the assert then surely line 6 would also be unreachable. The answer must be something other than assert. </p><p>Examine the following: </p><p>A while statement can complete normally if and only if at least one of the following is true: </p><p>- The <i class=""java-code"">while</i> statement is reachable and the condition expression is not a constant expression with value true.</p><p>-There is a reachable break statement that exits the <i class=""java-code"">while</i> statement. </p><p>The while statement at line 11 is infinite and there is no break statement therefore line 14 is unreachable. You can test this with the following code:</p><pre class=""code-pre""><code class=""java""><span class=""keyword"">public</span> <span class=""class""><span class=""keyword"">class</span> <span class=""title"">Test80</span> {</span>     <span class=""keyword"">public</span> <span class=""keyword"">void</span> foo()     {        <span class=""keyword"">assert</span> <span class=""keyword"">false</span>,         <span class=""keyword"">assert</span> <span class=""keyword"">false</span>,     }     <span class=""keyword"">public</span> <span class=""keyword"">void</span> bar()    {        <span class=""keyword"">while</span>(<span class=""keyword"">true</span>)        {            <span class=""keyword"">assert</span> <span class=""keyword"">false</span>,             <span class=""keyword"">break</span>,         }         <span class=""keyword"">assert</span> <span class=""keyword"">false</span>,      } }</code></pre><p></p> "
Cse Engineering,Assertions, ,"What will be the output of the program?public class Test {    public static int y,    public static void foo(int x)     {        System.out.print(""foo ""),        y = x,    }    public static int bar(int z)     {        System.out.print(""bar ""),        return y = z,    }    public static void main(String [] args )     {        int t = 0,        assert t > 0 : bar(7),        assert t > 1 : foo(8), /* Line 18 */        System.out.println(""done ""),    }}",bar,bar done,foo done,Compilation fails, ,D," <p>The <i class=""java-code"">foo()</i> method returns void. It is a perfectly acceptable method, but because it returns void it cannot be used in an <i class=""java-code"">assert</i> statement, so line 18 will not compile.</p> "
Cse Engineering,Assertions, ,"What will be the output of the program (when you run with the -ea option) ?public class Test {      public static void main(String[] args)     {        int x = 0,          assert (x > 0) : ""assertion failed"", /* Line 6 */        System.out.println(""finished""),     } }",finished,Compilation fails.,An AssertionError is thrown.,An AssertionError is thrown and finished is output., ,C," <p>An assertion Error is thrown as normal giving the output ""assertion failed"". The word ""finished"" is not printed (ensure you run with the <i class=""java-code"">-ea</i> option)</p><p>Assertion failures are generally labeled in the stack trace with the file and line number from which they were thrown, and also in this case with the error's detail message  ""assertion failed"". The detail message is supplied by the assert statement in line 6.</p> "
Cse Engineering,Assertions, ,"public class Test2 {    public static int x,    public static int foo(int y)     {        return y * 2,    }    public static void main(String [] args)     {        int z = 5,        assert z > 0, /* Line 11 */        assert z > 2: foo(z), /* Line 12 */        if ( z < 7 )            assert z > 4, /* Line 14 */        switch (z)         {            case 4: System.out.println(""4 ""),            case 5: System.out.println(""5 ""),            default: assert z < 10,        }        if ( z < 10 )            assert z > 4: z++, /* Line 22 */        System.out.println(z),    }}which line is an example of an inappropriate use of assertions?",Line 11,Line 12,Line 14,Line 22, ,D," <p>Assert statements should not cause side effects. Line 22 changes the value of <i class=""java-code"">z</i> if the assert statement is <i class=""java-code"">false</i>.</p><p>Option A is fine, a second expression in an assert statement is not required. </p><p>Option B is fine because it is perfectly acceptable to call a method with the second expression of an assert statement. </p><p>Option C is fine because it is proper to call an assert statement conditionally.</p> "
