Subject,Topic,Direction,Question,Option 1,Option 2,Option 3,Option 4,Option 5,Answer,Explanation
Mechanical Engineerng,Misscellaneous, ,Military type of organisation is known as,line organisation,functional organisation,line and staff organisation,"line, staff and functional organisation", ,A," No answer description available for this question. <a href=""discussion-4422"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,When slack of an activity is negative,it represents a situation where extra resources are available and the completion of project is not delayed,it represents that a programme falls behind schedule and additional resources are required to complete the project in time,the activity is critical and any delay in its performance will delay the completion of whole project,all of the above, ,B," No answer description available for this question. <a href=""discussion-4406"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"The procedure of modifying work content to give more meaning and enjoyment to the job by involving employees in planning, organisation and control of their work, is termed as",job enlargement,job enrichment,job rotation,job evaluation, ,B," <p><i>Job enrichment</i> can be described as a medium through which management can motivate self-driven employees by assigning them additional responsibility normally reserved for higher level employees. By doing this, the employees feel like their work has meaning and is important to the company.</p> "
Mechanical Engineerng,Misscellaneous, ,Fixed position layout is also known as,analytical layout,synthetic layout,static product layout,none of these, ,C," No answer description available for this question. <a href=""discussion-4451"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"In a network shown in the below figure, the critical path is along ",1-2-3-4-8-9,1-2-3-5-6-7-8-9,1-2-3-4-7-8-9,1-2-5-6-7-8-9, ,B," No answer description available for this question. <a href=""discussion-4417"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,Bar chart is suitable for,large project,major work,minor work,all of these, ,C," No answer description available for this question. <a href=""discussion-4420"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,Which one of the following chart gives simultaneously information about the progress of work and machine loading?,Process chart,Machine load chart,Man-machine chart,Gantt chart, ,C," No answer description available for this question. <a href=""discussion-4484"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,Probabilistic time for completion of any activity can be found out from,optimistic time,pessimistic time,most likely time,all of these, ,D," No answer description available for this question. <a href=""discussion-4394"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,Linear programming model can be applied to line balancing problem and transportation problem.,TRUE,FALSE,travel chart,operation chart, ,A," No answer description available for this question. <a href=""discussion-4496"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The chart which gives an estimate about the amount of materials handling between various work stations is known as,flow chart,process chart,line and staff organisation,"line, staff and functional organisation", ,C," No answer description available for this question. <a href=""discussion-4458"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"The type of organisation preferred for a steel industry, is",line organisation,functional organisation,portable elevator,chain conveyor, ,D," No answer description available for this question. <a href=""discussion-4427"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,A device used for lifting or lowering objects suspended from a hook at the end of retractable chains or cable is called,hoist,jib crane,travel chart,flow diagram, ,A," No answer description available for this question. <a href=""discussion-4465"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The determination of standard time in a complex job system is best done through,stop watch time study,analysis of micromotions,grouping timing technique,analysis of standard data system, ,D," No answer description available for this question. <a href=""discussion-4345"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"In CPM, the cost slope is determined by","<img src=""https://www.indiabix.com/_files/images/mechanical-engineering/industrial-engineering-and-production-management/742-78-1.png"">","<img src=""https://www.indiabix.com/_files/images/mechanical-engineering/industrial-engineering-and-production-management/742-78-2.png"">","<img src=""https://www.indiabix.com/_files/images/mechanical-engineering/industrial-engineering-and-production-management/742-78-3.png"">","<img src=""https://www.indiabix.com/_files/images/mechanical-engineering/industrial-engineering-and-production-management/742-78-4.png"">", ,B," No answer description available for this question. <a href=""discussion-4402"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"If (R) is the base rate guaranteed per hour, (S) is the standard time for the job and (T) is the actual time, then according to Rowan plan, wages for the job will be",TR,"<img src=""https://www.indiabix.com/_files/images/mechanical-engineering/industrial-engineering-and-production-management/739-46-1.png"">",TR + (S - T)R,"<img src=""https://www.indiabix.com/_files/images/mechanical-engineering/industrial-engineering-and-production-management/739-46-2.png"">", ,D," No answer description available for this question. <a href=""discussion-4372"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,In a line organisation,responsibility of each individual is fixed,discipline is strong,quick decisions are taken,all of these, ,D," No answer description available for this question. <a href=""discussion-4423"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,Which of the following are the guidelines for the construction of a network diagram?,Each activity is represented by one and only one arrow in the network.,Dangling must be avoided in a network diagram.,Dummy activity consumes no time or resource.,all of the above, ,D," No answer description available for this question. <a href=""discussion-4416"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,Work study involues,only method study,only work measurement,method study and work measurement,only motion study, ,C," No answer description available for this question. <a href=""discussion-4332"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,A-B-C analysis is used in,CPM,PERT,inventory control,all of these, ,C," No answer description available for this question. <a href=""discussion-4431"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,PERT analysis is based upon,optimistic time,pessimistic time,most likely time,all of these, ,D," No answer description available for this question. <a href=""discussion-4393"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"In order to avoid excessive multiplication of facilities, the layout preferred is",product layout,process layout,group layout,static layout, ,B," No answer description available for this question. <a href=""discussion-4453"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"In A-B-C analysis, which class of items are generally large in number?",A,B,C,none of these, ,C," No answer description available for this question. <a href=""discussion-4434"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,Simplex method is the method used for,value analysis,network analysis,linear programming,queuing theory, ,C," No answer description available for this question. <a href=""discussion-4498"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,Dispatching,prescribes the sequence of operations to be followed,determines the programme for the operations,is concerned with the starting of processes,regulates the progress of job through various processes, ,C," No answer description available for this question. <a href=""discussion-4475"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,Which of the following wage incentive plan guarantees minimum wage to a worker and bonus is paid for the fixed percentage of time saved?,Halsey plan,Gantt plan,Rowan plan,Emerson's efficiency plan, ,A," No answer description available for this question. <a href=""discussion-4369"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,Job evaluation is the method of determining the,relative values of a job,worker's performance on a job,worth of the machine,value of overall production, ,A," No answer description available for this question. <a href=""discussion-4478"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The routing function in a production system design is concerned with,manpower utilisation,quality assurance of the product,machine utilisation,optimising material flow through the plant, ,C," No answer description available for this question. <a href=""discussion-4471"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"In big automobile repair shop, for elevating and moving the heavy parts such as complete engine assembly, gear box etc., an overhead crane and a fork lift truck is used.",Yes,No,administrative expenses,none of these, ,A," No answer description available for this question. <a href=""discussion-4463"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,Direct expenses include,factory expenses,selling expenses,where processes require the operator to be moved from one work place to another,all of the above, ,D," No answer description available for this question. <a href=""discussion-4467"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,String diagram is used,for checking the relative values of various layouts,when a group of workers are working at a place,fixed position layout,combination layout, ,D," No answer description available for this question. <a href=""discussion-4338"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,Queuing theory is associated with,inventory,sales,waiting time,production time, ,C," No answer description available for this question. <a href=""discussion-4382"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,PERT requires,single time estimate,double time estimate,triple time estimate,none of these, ,C," No answer description available for this question. <a href=""discussion-4392"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,Which of the following statement is correct?,A-B-C analysis is based on Pareto's principle.,Simulation can be used for inventory control.,Economic order quantity formula ignores variations in demand pattern,all of the above, ,A," No answer description available for this question. <a href=""discussion-4457"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The product layout is more amenable to automation than process layout.,TRUE,FALSE,fixed cost + variable cost,fixed cost + variable cost + profit, ,A," No answer description available for this question. <a href=""discussion-4449"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,Strain energy is the,energy stored in a body when strained within elastic limits,energy stored in a body when strained upto the breaking of a specimen,maximum strain energy which can be stored in a body,proof resilience per unit volume of a material, ,A," No answer description available for this question. <a href=""discussion-425"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,A vertical column has two moments of inertia (i.e. Ixx and Iyy ). The column will tend to buckle in the direction of the,axis of load,perpendicular to the axis of load,maximum moment of inertia,minimum moment of inertia, ,D," No answer description available for this question. <a href=""discussion-706"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The neutral axis of the cross-section a beam is that axis at which the bending stress is,zero,minimum,maximum,infinity, ,A," No answer description available for this question. <a href=""discussion-508"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,Euler's formula holds good only for,short columns,long columns,both short and long columns,weak columns, ,B," No answer description available for this question. <a href=""discussion-711"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The object of caulking in a riveted joint is to make the joint,free from corrosion,stronger in tension,free from stresses,leak-proof, ,D," No answer description available for this question. <a href=""discussion-631"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,A steel bar of 5 mm is heated from 15° C to 40° C and it is free to expand. The bar Will induce,no stress,shear stress,tensile stress,compressive stress, ,A," No answer description available for this question. <a href=""discussion-348"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,A body is subjected to a tensile stress of 1200 MPa on one plane and another tensile stress of 600 MPa on a plane at right angles to the former. It is also subjected to a shear stress of 400 MPa on the same planes. The maximum normal stress will be,400 MPa,500 MPa,900 MPa,1400 MPa, ,D," No answer description available for this question. <a href=""discussion-404"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,Two shafts 'A' and 'B' transmit the same power. The speed of shaft 'A' is 250 r.p.m. and that of shaft 'B' is 300 r.p.m. The shaft 'B' has the greater diameter.,TRUE,FALSE,"<img src=""https://www.indiabix.com/_files/images/mechanical-engineering/strength-of-materials/120-392-3.png"">","<img src=""https://www.indiabix.com/_files/images/mechanical-engineering/strength-of-materials/120-392-4.png"">", ,B," No answer description available for this question. <a href=""discussion-580"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"A thick cylindrical shell having ro and ri as outer and inner radii, is subjected to an internal pressure (p). The maximum tangential stress at the inner surface of the shell is","<img src=""https://www.indiabix.com/_files/images/mechanical-engineering/strength-of-materials/120-392-1.png"">","<img src=""https://www.indiabix.com/_files/images/mechanical-engineering/strength-of-materials/120-392-2.png"">",twice,four times, ,A," No answer description available for this question. <a href=""discussion-676"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"For a beam, as shown in the below figure, the maximum deflection is . ",TRUE,FALSE,short,any one of the above, ,B," No answer description available for this question. <a href=""discussion-547"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The bending moment at a point on a beam is the algebraic __________ of all the moments on either side of the point.,sum,difference,4t,8t, ,A," No answer description available for this question. <a href=""discussion-451"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"The maximum diameter of the hole that can be punched from a plate of maximum shear stress 1/4th of its maximum crushing stress of punch, is equal to (where t = Thickness of the plate)",t,2t,1-Feb,2, ,C," No answer description available for this question. <a href=""discussion-383"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,Two closely coiled helical springs 'A' and 'B' are equal in all respects but the number of turns of spring 'A' is half that of spring 'B' The ratio of deflections in spring 'A' to spring 'B' is,1-Aug,1-Apr,shear stress,strain, ,C," No answer description available for this question. <a href=""discussion-609"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The deformation per unit length is called,tensile stress,compressive stress,"<img src=""https://www.indiabix.com/_files/images/mechanical-engineering/strength-of-materials/119-384-3.png"">","<img src=""https://www.indiabix.com/_files/images/mechanical-engineering/strength-of-materials/119-384-4.png"">", ,D," No answer description available for this question. <a href=""discussion-315"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,In the torsion equation  the term J/R is called,shear modulus,section modulus,polar modulus,none of these, ,C," No answer description available for this question. <a href=""discussion-575"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,Strain resetters are used to,measure shear strain,measure linear strain,measure volumetric strain,relieve strain, ,B," No answer description available for this question. <a href=""discussion-337"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The point of contraflexure is a point where,shear force changes sign,bending moment changes sign,shear force is maximum,bending moment is maximum, ,B," No answer description available for this question. <a href=""discussion-485"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The simply supported beam 'A' of length l carries a central point load W. Another beam 'B' is loaded with a uniformly distributed load such that the total load on the beam is W. The ratio of maximum deflections between beams A and B is,5-Aug,8-May,5-Apr,4-May, ,B," No answer description available for this question. <a href=""discussion-552"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The maximum stress produced in a bar of tapering section is at,smaller end,larger end,middle,anywhere, ,A," No answer description available for this question. <a href=""discussion-342"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The energy stored in a body when strained within elastic limit is known as,resilience,proof resilience,strain energy,impact energy, ,C," No answer description available for this question. <a href=""discussion-421"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"In compression test, the fracture in cast iron specimen would occur along",the axis of load,an oblique plane,at right angles to the axis of specimen,would not occur, ,B," No answer description available for this question. <a href=""discussion-761"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The bending stress in a beam is __________ section modulus.,directly proportional to,inversely proportional to,maximum,infinity, ,B," No answer description available for this question. <a href=""discussion-512"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"When shear force at a point is zero, then bending moment is __________ at that point.",zero,minimum,"<img src=""https://www.indiabix.com/_files/images/mechanical-engineering/strength-of-materials/99-181-1.png"">","<img src=""https://www.indiabix.com/_files/images/mechanical-engineering/strength-of-materials/99-181-2.png"">", ,C," No answer description available for this question. <a href=""discussion-486"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"The maximum bending moment for the beam shown in the below figure, lies at a distance of __________ from the end B. ",l/2,l/3,tensile stress,compressive stress, ,D," No answer description available for this question. <a href=""discussion-484"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"In order to know whether a column is long or short, we must know its slenderness ratio.",TRUE,FALSE,"<img src=""https://www.indiabix.com/_files/images/mechanical-engineering/strength-of-materials/113-325-3.png"">",k1+k2, ,A," No answer description available for this question. <a href=""discussion-709"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,A composite shaft consisting of two stepped portions having spring constants k1 and k2 is held between two rigid supports at the ends. Its equivalent spring constant is,"<img src=""https://www.indiabix.com/_files/images/mechanical-engineering/strength-of-materials/113-325-1.png"">","<img src=""https://www.indiabix.com/_files/images/mechanical-engineering/strength-of-materials/113-325-2.png"">",maximum strain energy which can be stored in a body,none of the above, ,D," No answer description available for this question. <a href=""discussion-614"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,Resilience is the,energy stored in a body when strained within elastic limits,energy stored in a body when strained upto the breaking of the specimen,M2,M3, ,D," No answer description available for this question. <a href=""discussion-427"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"If the depth is kept constant for a beam of uniform strength, then its width will vary in proportional to (where M = Bending moment)",M,M,spreads uniformly over the whole length of a beam,varies uniformly over the whole length of a beam, ,A," No answer description available for this question. <a href=""discussion-521"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"If the tearing efficiency of a riveted joint is 50%, then ratio of rivet hole diameter to the pitch of rivets is",0.2,0.3,0.5,0.6, ,C," No answer description available for this question. <a href=""discussion-643"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"The rectangular beam 'A' has length l, width b and depth d. Another beam 'B' has the same length and depth but width is double that of 'A'. The elastic strength of beam 'B' will be __________ as compared to beam A.",same,double,four times,six times, ,B," No answer description available for this question. <a href=""discussion-530"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"In a simple bending of beams, the stress in the beam varies",linearly,parabolically,hyperbolically,elliptically, ,A," No answer description available for this question. <a href=""discussion-498"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,A beam supported at its both ends is not a simply supported beam.,TRUE,FALSE,ultimate point,breaking point, ,B," No answer description available for this question. <a href=""discussion-437"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,Power required to drive a centrifugal pump is directly proportional to __________ of its impeller.,diameter,square of diameter,cube of diameter,fourth power of diameter, ,D," No answer description available for this question. <a href=""discussion-1281"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The mechanical efficiency of an impulse turbine is,ratio of the actual power produced by the turbine to the energy actually supplied by the turbine,ratio of the actual work available at the turbine to the energy imparted to the wheel,ratio of the Work done on the wheel to the energy of the jet,none of the above, ,B," No answer description available for this question. <a href=""discussion-1175"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The overshot water wheels are those in which the wheel runs entirely by the __________ of water.,weight,impulse,8 to l6,16 to 24, ,A," No answer description available for this question. <a href=""discussion-1163"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"In a Kaplan turbine runner, the number of blades are generally between",2 to 4,4 to 8,H = Hg + hf,H = Hg - hf, ,B," No answer description available for this question. <a href=""discussion-1204"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,Discharge of a centrifugal pump is,directly proportional to diameter of its impeller,inversely proportional to diameter of its impeller,directly proportional to (diameter)2 of its impeller,inversely proportional to (diameter)2 of its impeller, ,C, <p><b>Discharge</b> of a centrifugal pump is directly proportional to (Diameter)^2 of its impeller.</p> <p><b>Head</b> of a centrifugal pump is directly proportional to (Diameter)^2 of its impeller.</p> <p><b>Power Developed</b> of a centrifugal pump is directly proportional to (Diameter)^4 of its impeller.</p> 
Mechanical Engineerng,Misscellaneous, ,A Pelton wheel develops 1750 kW under a head of 100 metres while running at 200 r.p.m. and discharging 2500 litres of water per second. The unit power of the wheel is,0.25 kW,0.75 kW,1.75 kW,3.75 kW, ,C," No answer description available for this question. <a href=""discussion-1224"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The static head of a centrifugal pump is equal to the __________ of suction head and delivery head.,product,difference,sum,have identical forces, ,C," No answer description available for this question. <a href=""discussion-1253"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The speed of a turbine runner is,directly proportional to H1/2,inversely proportional to H1/2,directly proportional to H3/2,inversely proportional to H3/2, ,A," No answer description available for this question. <a href=""discussion-1218"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"A ship with jet propulsion draws water through inlet orifices at right angles to the direction of its motion. The propelling force of the jet is (where a = Area of the jet, Vr = Relative velocity of the jet and ship = V + v, v = Velocity of the ship, and V = Velocity of the jet issuing from the ship)","<img src=""https://www.indiabix.com/_files/images/mechanical-engineering/hydraulic-machines/191-10-1.png"">","<img src=""https://www.indiabix.com/_files/images/mechanical-engineering/hydraulic-machines/191-10-2.png"">","<img src=""https://www.indiabix.com/_files/images/mechanical-engineering/hydraulic-machines/191-10-3.png"">","<img src=""https://www.indiabix.com/_files/images/mechanical-engineering/hydraulic-machines/191-10-4.png"">", ,B," No answer description available for this question. <a href=""discussion-1156"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,Discharge of a centrifugal pump is (where N = Speed of the pump impeller),directly proportional to N,inversely proportional to N,directly proportional to N2,inversely proportional to N2, ,A," No answer description available for this question. <a href=""discussion-1276"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"In a reaction turbine, the draft tube is used",to run the turbine full,to prevent air to enter the turbine,to increase the head of water by an amount equal to the height of the runner outlet above the tail race,to transport water to downstream, ,C," No answer description available for this question. <a href=""discussion-1191"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,Slip of a reciprocating pump is defined as the,ratio of actual discharge to the theoretical discharge,sum of actual discharge and the theoretical discharge,difference of theoretical discharge and the actual discharge,product of theoretical discharge and the actual discharge, ,C," No answer description available for this question. <a href=""discussion-1266"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The efficiency of a centrifugal pump will be maximum when the blades are bent backward.,Yes,No,pump viscous fluids,all of these, ,A," No answer description available for this question. <a href=""discussion-1259"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,Multi-stage centrifugal pumps are used to,give high discharge,produce high heads,82.4 r.p.m.,248 r.p.m, ,B," No answer description available for this question. <a href=""discussion-1260"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"The specific speed of a centrifugal pump, delivering 750 litres of water per second against a head of 15 metres at 725 r.p.m., is",24.8 r.p.m.,48.2 r.p.m,wQ(Hs - Hd),wQ(Hs + Hd), ,C," No answer description available for this question. <a href=""discussion-1284"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,Which of the following pump is preferred for flood control and irrigation applications?,Centrifugal pump,Axial flow pump,Mixed flow pump,Reciprocating pump, ,B," No answer description available for this question. <a href=""discussion-1291"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The efficiency of a Pelton wheel working under constant head __________ with the increase in power.,remains same,increases,decreases,"<img src=""https://www.indiabix.com/_files/images/mechanical-engineering/hydraulic-machines/197-75-4.png"">", ,B," No answer description available for this question. <a href=""discussion-1237"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"The discharge of a double acting reciprocating pump is (where L = Length of stroke, A = Cross-sectional area of piston, and N = Speed of crank in r.p.m.)",L.A.N,2 L.A.N,"<img src=""https://www.indiabix.com/_files/images/mechanical-engineering/hydraulic-machines/201-120-1.png"">","<img src=""https://www.indiabix.com/_files/images/mechanical-engineering/hydraulic-machines/201-120-2.png"">", ,D," No answer description available for this question. <a href=""discussion-1265"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,Which of the following turbine is preferred for 0 to 25 m head of water?,Pelton wheel,Kaplan turbine,Francis turbine,none of these, ,B," No answer description available for this question. <a href=""discussion-1231"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The speed ratio of a Francis turbine is defined as the ratio of the theoretical jet velocity to the peripheral speed at inlet.,Yes,No,workdone on the wheel to the energy (or head of water) actually supplied to the turbine,none of the above, ,B," No answer description available for this question. <a href=""discussion-1211"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"The maximum number of jets, generally, employed in an impulse turbine without jet interference are",two,four,six,eight, ,C," No answer description available for this question. <a href=""discussion-1187"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,A Francis turbine is used when the available head of water is,0 to 25 m,25 m to 250 m,above 250 m,none of these, ,B," No answer description available for this question. <a href=""discussion-1232"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The specific speed from 160 to 500 r.p.m. of a centrifugal pump indicates that the pump is,slow speed with radial flow at outlet,medium speed with radial flow at outlet,high speed with radial flow at outlet,high speed with axial flow at outlet, ,D," No answer description available for this question. <a href=""discussion-1287"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,A hydraulic coupling belongs to the category of,power absorbing machines,power developing machines,energy transfer machines,energy generating machines, ,C," No answer description available for this question. <a href=""discussion-1315"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"The speed of an imaginary turbine, identical with the given turbine, which will develop a unit power under a unit head, is known as",normal speed,unit speed,specific speed,none of these, ,C," No answer description available for this question. <a href=""discussion-1227"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"For centrifugal pump impeller, the maximum value of the vane exit angle is",10° to 15°,15° to 20°,20° to 25°,25° to 30°, ,C," No answer description available for this question. <a href=""discussion-1286"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"In a reaction turbine, the pressure head of water, while flowing over the vanes, is converted into kinetic head before leaving the wheel.",Agree,Disagree,Energy per kN at outlet of impeller - Energy per kN at inlet of impeller,all of the above, ,B," No answer description available for this question. <a href=""discussion-1189"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"Manometric head, in case of a centrifugal pump, is equal to",Suction lift + Loss of head in suction pipe due to friction + Delivery lift + Loss of head in delivery pipe due to friction + Velocity head in the delivery pipe,Workdone per kN of water - Losses within the impeller,"<img src=""https://www.indiabix.com/_files/images/mechanical-engineering/hydraulic-machines/190-2-3.png"">","<img src=""https://www.indiabix.com/_files/images/mechanical-engineering/hydraulic-machines/190-2-4.png"">", ,D," No answer description available for this question. <a href=""discussion-1250"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"In an impulse turbine, the jet of water impinges on the bucket with a low velocity and after flowing over the vanes, leaves with a high velocity.",TRUE,FALSE,60%,80%, ,B," No answer description available for this question. <a href=""discussion-1168"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The capacity of a hydraulic accumulator is generally specified as the maximum amount of energy stored.,TRUE,FALSE,overall efficiency,volumetric efficiency, ,A," No answer description available for this question. <a href=""discussion-1312"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The object of producing draught in a boiler is,to provide an adequate supply of air for the fuel combustion,to exhaust the gases of combustion from the combustion chamber,to discharge the gases of combustion to the atmosphere through the chimney,all of the above, ,D," No answer description available for this question. <a href=""discussion-1753"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"In a glass tube type water indicator for a boiler, one end of the tube is connected to water space and the other end is connected to",water space also,chimney,steam space,superheater, ,C," No answer description available for this question. <a href=""discussion-1704"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,In water tube boilers,water passes through the tubes which are surrounded by flames and hot gases,the flames and hot gases pass through the tubes which are surrounded by water,forced circulation takes place,none of these, ,A," No answer description available for this question. <a href=""discussion-1637"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,Which of the following statement is wrong ?,Locomotive boiler is a water tube boiler.,Water tube boilers are internally fired.,La-mont boiler is a low pressure water tube boiler.,all of the above, ,D," No answer description available for this question. <a href=""discussion-1698"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,Loeffler boiler is a water tube boiler using a forced circulation of water.,TRUE,FALSE,"The ratio of expansion is reduced, thus reducing the length of stroke.","The temperature range per cylinder is increased, with corresponding increase in condensation.", ,A," No answer description available for this question. <a href=""discussion-1691"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"La-mont boiler, is a high pressure water tube steam boiler working on forced circulation.",Agree,Disagree,high speed steam engine,none of these, ,A," No answer description available for this question. <a href=""discussion-1687"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The natural draught is produced by,steam jet,centrifugal fan,chimney,both (a) and (b), ,C," No answer description available for this question. <a href=""discussion-1760"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,Willian's line for the steam engine is a straight line relationship between the steam consumption per hour and,indicated power,brake power,efficiency,pressure of steam, ,A," No answer description available for this question. <a href=""discussion-1851"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The temperature of condensate is __________ on leaving the condenser than that of circulating water at inlet.,higher,lower,A simple vertical boiler has one fire tube.,all of the above, ,A," No answer description available for this question. <a href=""discussion-1860"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"A device used to increase the temperature of saturated steam without raising its pressure, is called",blow off cock,fusible plug,superheater,stop valve, ,C," No answer description available for this question. <a href=""discussion-1719"">Let us discuss</a>. "
