Subject,Topic,Direction,Question,Option 1,Option 2,Option 3,Option 4,Option 5,Answer,Explanation
Civil Engineering,Micellaneous, ,Slump test is done for,clay,sand,lime,concrete., ,D," No answer description available for this question. <a href=""discussion-1499"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"The high strength of rapid hardening cement at early stage, is due to its",finer grinding,burning at high temperature,increased lime cement,higher content of tricalcium., ,C," No answer description available for this question. <a href=""discussion-1311"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,Pick up the correct statement from the following:,"The weight of ingredients of concrete mix, is taken in kilograms",Water and aggregates are measured in litres,The finished concrete is measured in cubic metres,20 bags of cement make one tonne,All the above.,E," No answer description available for this question. <a href=""discussion-1411"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,Concrete mainly consists of,cement,aggregates,admixture,water,all the above.,E," No answer description available for this question. <a href=""discussion-1295"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,Vicat's apparatus is used for,fineness test,consistency test,setting time test,soundness test,compressive strength test.,B," No answer description available for this question. <a href=""discussion-1319"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,M 150 grade of concrete approximates,1 : 3 : 6 mix,1 : 1 :2 mix,1 : 2 : 4 mix,1 : 1.5 : 3 mix,none of these.,B," No answer description available for this question. <a href=""discussion-1518"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,Workability of concrete is measured by,Vicat apparatus test,Slump test,Minimum void method,Talbot Richard test., ,B," No answer description available for this question. <a href=""discussion-1491"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"The rock which is not calcareous, is :",lime stone,macl,chalk,laterite,none of these.,D," No answer description available for this question. <a href=""discussion-1298"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"Internal friction between the ingredients of concrete, is decreased by using",less water,fine aggregates,rich mix,more water and coarse aggregates,none of these.,D," No answer description available for this question. <a href=""discussion-1363"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"For road pavements, the cement generally used, is",ordinary Portland cement,rapid hardening cement,low heat cement,blast furnace slag cement,none of these.,B," No answer description available for this question. <a href=""discussion-1312"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,Construction joints are generally provided in concrete,roads,retaining walls,lining of canals,lining of tunnels,all the above.,E," No answer description available for this question. <a href=""discussion-1446"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"The point on the celestial sphere vertically below the observer's position, is called",zenith,celestial point,nadir,pole., ,C," No answer description available for this question. <a href=""discussion-1548"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,The parallax equation  is applicable to entire overlap of the photographs only if parallax is measured,normal to base line,parallel to base line,both (a) and (b),neither (a) nor (b)., ,B," No answer description available for this question. <a href=""discussion-1646"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,The stereo plotting instruments are generally manufactured on the principle of,optical projection,optical mechanism projection,mechanical projection,all the above., ,D," No answer description available for this question. <a href=""discussion-1638"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,Latitude of a place is the angular distance from,Greenwich to the place,equator to the poles,equator to the nearer pole,equator to the nearer pole along the meridian of the place,none of these.,E," No answer description available for this question. <a href=""discussion-1533"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,International date line is located along,standard meridian,Greenwich meridian,equator,180° longitude,none of these.,D," No answer description available for this question. <a href=""discussion-1536"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"The shortest distance between two places measured along the surface of the earth, is",length of the equator between their longitudes,length of the parallel between their longitudes,length of the arc of the great circle passing through them,none of these., ,C," No answer description available for this question. <a href=""discussion-1545"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"The most convenient co-ordinate system for specifying the relative positions of heavenly bodies on the celestial sphere, is",altitude and azimuth system,declination and hour angle system,declination and right ascension system,declination and altitude system,azimuth and declination system.,C," No answer description available for this question. <a href=""discussion-1571"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"In a tropical year, the number of sidereal days, are",365,365.2224,365.2422,366.2422,366.2224.,D," No answer description available for this question. <a href=""discussion-1591"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,Pick up the correct statement from the following :,Sidereal time at any instant is equal to the hour angle of the first point of Aries,Local sidereal time of any place is equal to the right ascension of its meridian,Sidereal time is equal to the right ascension of a star at its upper transit,All the above., ,D," No answer description available for this question. <a href=""discussion-1583"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,Polaris is usually observed for the determination of the azimuth when it is,at culmination,at elongation,neither at culmination nor at elongation,either at culmination or at elongation., ,B," No answer description available for this question. <a href=""discussion-1611"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"If the general ground level of any area is 10% of the flying height, the principal points may be used as the centres of radial directions for small scale mapping even in tilted photograph up to",1°,2°,3°,4°, ,C," No answer description available for this question. <a href=""discussion-1630"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"The station which is selected close to the main triangulation station, to avoid intervening obstruction, is not known as",satellite station,eccentric station,false station,pivot station., ,D," No answer description available for this question. <a href=""discussion-1677"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"The relief displacement of a minar 72 m high on photograph is 7.2 mm and its top appears 10 cm away from principal point. The flying height of the camera, is",500 m,1000 m,1500 m,2000 m., ,B," No answer description available for this question. <a href=""discussion-1704"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,Pick up the correct statement from the following. The difference between the longitudes of the places is obtained.,by subtracting their longitudes if places are in the same hemisphere,by adding their longitudes if places are in the different hemispheres,by subtracting the sum of their longitudes exceeding 180° from 360° if places are in different hemispheres,all the above., ,C," No answer description available for this question. <a href=""discussion-1544"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"While making astronomical observations, the observer is mainly concerned with","the direction of the vertical, the axis of rotation of the instrument",the direction of the poles of the celestial sphere,the direction of the star from the instrument,all the above., ,D," No answer description available for this question. <a href=""discussion-1715"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"At western elongation, the pole star moves",eastward,westward,northward,southward., ,D," No answer description available for this question. <a href=""discussion-1594"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,Pick up the correct statement from the following :,Refraction correction is zero when the celestial body is in the zenith,Refraction correction is 33' when the celestial body is on the horizon,Refraction correction of celestial bodies depends upon their altitudes,all the above., ,D," No answer description available for this question. <a href=""discussion-1598"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,The hour angle of the heavenly body for Greenwich meridian equals the hour angle of the body for any other meridian + longitude :,mean sun,true sun,vernal equinox,star,all the above.,E," No answer description available for this question. <a href=""discussion-1588"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"By raising the z-column of right projector, maximum y-parallax is introduced in the model at",position 1,position 2,position 4,position 6,position 4 and 6.,E," No answer description available for this question. <a href=""discussion-1663"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,The height displacement on a vertical photograph,increases as the horizontal distance increases from the principal point,increases as the ground elevation increases,decreases as the flying height increases,all the above., ,D," No answer description available for this question. <a href=""discussion-1622"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"The equation which is obtained by multiplying each equation by the coefficient of its un-knowns and by adding the equations thus formed, is known as",observation equation,conditional equation,normal equation,none of these., ,C," No answer description available for this question. <a href=""discussion-1680"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,Accidental errors,do not follow any definite mathematical law,cannot be removed by applying corrections to the observed values,are generally small,are also known as compensating errors,all the above.,E," No answer description available for this question. <a href=""discussion-1679"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,The angle between the axis of earth and the vertical at the station of observation is called,astronomical latitude,astronomical co-latitude,co-declination of star,declination of star., ,B," No answer description available for this question. <a href=""discussion-1716"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"For any star to be a circumpolar star, its",declination must be 0°,declination must be 90°,distance from the pole must be less than the latitude of the observer,hour angle must be 180°., ,C," No answer description available for this question. <a href=""discussion-1573"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,The angle between the direction of star and the direction of earth's axis of rotation is called,co-declination,co-latitude,declination,latitude., ,A," No answer description available for this question. <a href=""discussion-1717"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"If v, t and  are the ground speed of the aircraft, the shutter speed of the camera and the scale of the photograph respectively, then the amount of image displacement","<img src=""https://www.indiabix.com/_files/images/civil-engineering/advanced-surveying/92-4.139-1.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/advanced-surveying/92-4.139-2.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/advanced-surveying/92-4.139-3.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/advanced-surveying/92-4.139-4.png"">", ,C," No answer description available for this question. <a href=""discussion-1657"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,Pick up the correct statement from the following :,The angle between the plane of the negative and the horizontal plane containing perspective axis is the tilt of the photograph,The direction of maximum tilt is defined by the photo principal line,The principal plane is truly vertical plane which contains perspective centre as well as principal point and plumb point,All the above., ,D," No answer description available for this question. <a href=""discussion-1652"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"The circle in which a plane tangent to the earth's surface at the point of observation, intersects the celestial sphere, is called",visible horizon,sensible horizon,celestial horizon,true horizon,none of the above.,B," No answer description available for this question. <a href=""discussion-1550"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"Invar tapes used for measuring base lines, is made of nickel-iron alloy containing nickel",24%,36%,40%,60%., ,B," No answer description available for this question. <a href=""discussion-1671"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,Triangulation surveys are carried out for locating,control points for surveys of large areas,control points for photogrammetric surveys,"engineering works, i.e. terminal points of long tunnels, bridge abutments, etc.",all the above., ,D," No answer description available for this question. <a href=""discussion-1670"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"The movement of the projector in y-direction, introduces in the model a y-parallax",maximum at position 1,maximum at position 2,maximum at position 5 and 6,maximum at positions 3 and 4,equally throughout the model.,E," No answer description available for this question. <a href=""discussion-1665"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,A rectangular bar of width b and height h is being used as a cantilever. The loading is in a plane parallel to the side b. The section modulus is,"<img src=""https://www.indiabix.com/_files/images/civil-engineering/strength-of-materials/140-6.218-1.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/strength-of-materials/140-6.218-2.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/strength-of-materials/140-6.218-3.png"">",none of these., ,C," No answer description available for this question. <a href=""discussion-2448"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"As compared to uniaxial tension or compression, the strain energy stored in bending is only","<img src=""https://www.indiabix.com/_files/images/civil-engineering/strength-of-materials/142-6.238-1.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/strength-of-materials/56-3.94-3.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/strength-of-materials/56-3.94-1.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/strength-of-materials/56-3.94-2.png"">", ,C," No answer description available for this question. <a href=""discussion-2468"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"The ratio of strengths of solid to hollow shafts, both having outside diameter D and hollow having inside diameter D/2, in torsion, is",1-Apr,1-Feb,16-Jan,15/16,3-Aug,D," No answer description available for this question. <a href=""discussion-2451"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"The weakest section of a diamond riveting, is the section which passes through",first row,second row,central raw,one rivet hole of end row., ,A," No answer description available for this question. <a href=""discussion-2261"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"In a loaded beam, the point of con-traflexture occurs at a section where",bending moment is minimum,bending moment is zero or changes sign,bending moment is maximum,shearing force is maximum,shearing force is minimum.,B," No answer description available for this question. <a href=""discussion-2396"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"The ratio of elongations of a conical bar due to its own weight and that of a prismatic bar of the same length, is","<img src=""https://www.indiabix.com/_files/images/civil-engineering/strength-of-materials/56-3.94-2.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/strength-of-materials/56-3.94-1.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/strength-of-materials/56-3.94-3.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/strength-of-materials/56-3.94-4.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/strength-of-materials/124-6.16-1.png"">",B," No answer description available for this question. <a href=""discussion-2249"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,A three-hinged arch is said to be :,statically determinate structure,statically indeterminate structure,a bent beam,none of these., ,A," No answer description available for this question. <a href=""discussion-2353"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,The deflection due to couple M at the free end of a cantilever length L is,"<img src=""https://www.indiabix.com/_files/images/civil-engineering/strength-of-materials/141-6.225-1.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/strength-of-materials/141-6.225-2.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/strength-of-materials/141-6.225-3.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/strength-of-materials/141-6.225-4.png"">", ,C," No answer description available for this question. <a href=""discussion-2455"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"The shape of the bending moment diagram over the length of a beam, having no external load, is always",linear,parabolic,cubical,circular., ,A," No answer description available for this question. <a href=""discussion-2280"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,Pick up the incorrect statement,The cross-sectional area of the welded member is effective,A welded joint develops strength of its parent metal,Welded joints provide rigidity,Welded joints have better finish,Welding takes more time than riveting.,E," No answer description available for this question. <a href=""discussion-2264"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,A uniform girder simply supported at its ends is subjected to a uniformly distributed load over its entire length and is propped at the centre so as to neutralise the deflection. The net B.M. at the centre will be,WL,"<img src=""https://www.indiabix.com/_files/images/civil-engineering/strength-of-materials/126-6.44-3.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/strength-of-materials/128-6.78-1.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/strength-of-materials/128-6.78-2.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/strength-of-materials/128-6.78-3.png"">",D," No answer description available for this question. <a href=""discussion-2311"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,A beam of length L is pinned at both ends and is subjected to a concentrated bending couple of moment M at its centre. The maximum bending moment in the beam is,M,M/2,M/3,ML/2, ,A," No answer description available for this question. <a href=""discussion-2447"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"If two forces acting at a joint are not along the straight line, then for the equilibrium of the joint",one of the forces must be zero,each force must be zero,forces must be equal and of the same sign,forces must be equal in magnitude but opposite in sign., ,B," No answer description available for this question. <a href=""discussion-2368"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"A closely coiled helical spring of radius R, contains n turns and is subjected to an axial load W. If the radius of the coil wire is r and modulus of rigidity of the coil material is C, the stress developed in the helical spring is","<img src=""https://www.indiabix.com/_files/images/civil-engineering/strength-of-materials/140-6.212-1.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/strength-of-materials/140-6.212-2.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/strength-of-materials/140-6.212-3.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/strength-of-materials/140-6.212-4.png"">", ,B," No answer description available for this question. <a href=""discussion-2443"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"If the shear force along a section of a beam is zero, the bending moment at the section is",zero,maximum,minimum,average of maximum-minimum,none of these.,B," No answer description available for this question. <a href=""discussion-2319"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"In the cantilever truss as shown in below figure, the horizontal component of the reaction at A, is ",30 tonnes,60 tonnes,90 tonnes,120 tonnes,150 tonnes.,A," No answer description available for this question. <a href=""discussion-2416"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"In case of an eccentric loading on a bracket subjected to moment M, the tangential force developed in any rivet, at right angles to its radius vector r is","<img src=""https://www.indiabix.com/_files/images/civil-engineering/strength-of-materials/125-6.30-1.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/strength-of-materials/125-6.30-2.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/strength-of-materials/125-6.30-3.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/strength-of-materials/125-6.30-4.png"">", ,A," No answer description available for this question. <a href=""discussion-2263"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,A simply supported beam of span L carries a concentrated load W at its mid-span. The maximum bending moment M is,"<img src=""https://www.indiabix.com/_files/images/civil-engineering/strength-of-materials/126-6.44-1.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/strength-of-materials/126-6.44-2.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/strength-of-materials/126-6.44-3.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/strength-of-materials/126-6.44-4.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/strength-of-materials/126-6.44-5.png"">",B," No answer description available for this question. <a href=""discussion-2278"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"The ratio of the maximum deflections of a beam simply supported at its ends with an isolated central load and that of with a uniformly distributed load over its entire length, is",1,"<img src=""https://www.indiabix.com/_files/images/civil-engineering/strength-of-materials/128-6.72-1.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/strength-of-materials/128-6.72-2.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/strength-of-materials/128-6.72-3.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/strength-of-materials/128-6.72-4.png"">",C," No answer description available for this question. <a href=""discussion-2305"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"The shape of the bending moment diagram over the length of a beam, carrying a uniformly distributed load is always",linear,parabolic,cubical,circular., ,B," No answer description available for this question. <a href=""discussion-2281"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"The minimum number of rivets for the connection of a gusset plate, is",1,2,3,4, ,B," No answer description available for this question. <a href=""discussion-2260"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"A triangular section having base b, height h, is placed with its base horizontal. If the shear stress at a depth y from top is q, the maximum shear stress is","<img src=""https://www.indiabix.com/_files/images/civil-engineering/strength-of-materials/141-6.234-1.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/strength-of-materials/141-6.234-2.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/strength-of-materials/141-6.234-3.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/strength-of-materials/141-6.234-4.png"">", ,A," No answer description available for this question. <a href=""discussion-2464"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"The slenderness ratio of a vertical column of a square cross-section of 2.5 cm sides and 300 cm length, is",200,240,360,416,500,D," No answer description available for this question. <a href=""discussion-2344"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"If n is the ratio of internal and external diameters of a hollow shaft, the ratio of the weight of the hollow shaft and that of solid shaft of same strength, will be","<img src=""https://www.indiabix.com/_files/images/civil-engineering/strength-of-materials/134-6.150-1.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/strength-of-materials/134-6.150-2.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/strength-of-materials/134-6.150-3.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/strength-of-materials/134-6.150-4.png"">", ,B," No answer description available for this question. <a href=""discussion-2382"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"A rectangular beam 20 cm wide is subjected to a maximum shearing force of 10, 000 kg, the corresponding maximum shearing stress being 30 kg/cm2. The depth of the beam is",15 cm,20 cm,25 cm,30 cm., ,C," No answer description available for this question. <a href=""discussion-2460"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"The maximum twisting moment a shaft can resist, is the product of the permissible shear stress and",moment of inertia,polar moment of inertia,polar modulus,modulus of rigidly., ,C," No answer description available for this question. <a href=""discussion-2377"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"For a simply supported beam with a central load, the bending moment is",least at the centre,least at the supports,maximum at the supports,maximum at the centre., ,D," No answer description available for this question. <a href=""discussion-2284"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,For a given material Young's modulus is 200 GN/m2 and modulus of rigidity is 80 GN/m2. The value of Poisson's ratio is,0.15,0.2,0.25,0.3,0.4,C," No answer description available for this question. <a href=""discussion-2450"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"If a shaft is rotating N revolutions per minute with an applied torque T kg-m, the horse power being transmitted by the shaft, is","<img src=""https://www.indiabix.com/_files/images/civil-engineering/strength-of-materials/135-6.162-1.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/strength-of-materials/135-6.162-2.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/strength-of-materials/135-6.162-3.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/strength-of-materials/135-6.162-4.png"">",none of these.,C," No answer description available for this question. <a href=""discussion-2394"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"If the width of a simply supported beam carrying an isolated load at its centre is doubled, the deflection of the beam at the centre is changed by",1-Feb,1-Aug,2,8,4,A," No answer description available for this question. <a href=""discussion-2324"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,Influence lines are drawn for structures,of any type,statically determinate,pin-jointed truss,none of these., ,A," No answer description available for this question. <a href=""discussion-2431"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"When loads are applied proportionately to a frame structure containing its members in one plane, the structure is called",grid frame,plane frame,space frame,truss frame., ,C," No answer description available for this question. <a href=""discussion-2392"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,The shear stress at any section of a shaft is maximum,at the centre of the section,at a distance r/2 from the centre,at the top of the surface,at a distance 3/4 r from the centre,none of these.,C," No answer description available for this question. <a href=""discussion-2374"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"The region of the cross-section of a column in which compressive load may be applied without producing any tensile stress, is known as the core of the cross-section. In circular columns the radius of the core, is",one-half of the radius,one-third of the radius,one-quarter of the radius,one-fifth of the radius,one-sixth of the radius.,C," No answer description available for this question. <a href=""discussion-2334"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"A beam is said to be of uniform strength, if",B.M. is same throughout the beam,deflection is same throughout the beam,bending stress is same throughout the beam,shear stress is same throughout the beam,none of these.,C," No answer description available for this question. <a href=""discussion-2403"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"In a tension test, the yield stress is 300 kg/cm2, in the octa hedral shear stress at the point is:",100 2 kg/cm2,150 2 kg/cm2,200 2 kg/cm,250 2 kg/cm2., ,A," No answer description available for this question. <a href=""discussion-2470"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,The radius of gyration of a rectangular section is not proportional to,square root of the moment of inertia,square root of the inverse of the area,square root of the moment of inertia divided by area of the section,none of these., ,D," No answer description available for this question. <a href=""discussion-2294"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,A reinforced concrete beam is assumed to be made of,homogeneous material,heterogeneous material,isotropic material,none of these., ,B," No answer description available for this question. <a href=""discussion-2302"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"If the rivets in adjacent rows are staggered and outermost row has only one rivet, the arrangement of the rivets, is called",chain riveting,zig-zag riveting,diamond riveting,none of these., ,C," No answer description available for this question. <a href=""discussion-2256"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,The energy stored in a beam of length L subjected to a constant B.M. is,"<img src=""https://www.indiabix.com/_files/images/civil-engineering/strength-of-materials/141-6.225-4.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/strength-of-materials/141-6.225-3.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/strength-of-materials/141-6.226-1.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/strength-of-materials/141-6.226-2.png"">", ,A," No answer description available for this question. <a href=""discussion-2456"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,The force in DB of the truss shown in below figure is ,3 W compression,W tension,2 W compression,5 W tension,4 W tension.,B," No answer description available for this question. <a href=""discussion-2420"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,Water contains,one hydrogen atom and one oxygen atom,two hydrogen atoms and one oxygen atom,one hydrogen atom and two oxygen atoms,three hydrogen atoms and two oxygen atoms,two hydrogen atoms and three oxygen atoms.,B," No answer description available for this question. <a href=""discussion-3817"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,Unit Hydrograph theory was enunciated by,Merril Bernard,W.W. Horner,Le-Roy K. Shermen,Robert E. Horten., ,C," No answer description available for this question. <a href=""discussion-3821"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,The theory of infiltration capacity was given by,Merrill Bernard,W.W. Horner,Le-Roy K. Shermen,Robert E. Horten., ,D," No answer description available for this question. <a href=""discussion-3822"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,Hydrology helps in,predicting maximum flows,deciding the minimum reservoir capacity,forecasting the availability of quantity of water at reservoir site,predicting the effects on the river water level on completion of dams,all the above.,E," No answer description available for this question. <a href=""discussion-3824"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,Pick up the correct statement from the following :,"Rivers, lakes, oceans and springs get water from the rains","Rain water is obtained by evaporation from rivers, lakes and oceans",Water remains in atmosphere as vapours,Hydrologic cycle is a continuous process of evaporation and precipitation of water in atmosphere,all the above.,E," No answer description available for this question. <a href=""discussion-3825"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,Pick up the correct statement from the following :,"Rain which is intercepted by buildings, vegetations and other objects, is generally known as rainfall interception","The difference between the total rainfall and intercepted rainfall, is generally called ground rainfall","When rainfall exceeds the interception rainfall, water reaches the ground and infiltration starts","The maximum rate of absorbing water by the soil in any given condition, is known as infiltration capacity",All the above.,E," No answer description available for this question. <a href=""discussion-3826"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,The surface Run-off is the quantity of water,absorbed by soil,intercepted by buildings and vegetative cover,required to fill surface depressions,that reaches the stream channels,that gets evaporated.,D," No answer description available for this question. <a href=""discussion-3827"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,Pick up the correct equation from the following :,Run off = Surface run off + Ground water flow,Run off = Surface run off - Ground water flow,Run off = Surface run off / Ground water flow,Run off = Surface run off x Ground water flow., ,A," No answer description available for this question. <a href=""discussion-3832"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,Infiltration capacity of soil depends upon,number of voids present in the soil,shape and size of soil particles,arrangement of soil particles,compaction of the soil particles,all the above.,E," No answer description available for this question. <a href=""discussion-3835"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,Pick up the correct statement from the following :,"When rainfall rate exceeds the infiltration capacity, the water enters the soil at full capacity rate","When rainfall rate is less than the infiltration capacity, the infiltration rate is approximately equal to the rainfall rate",The actual infiltration rate at any time may be equal to or less than the infiltration capacity,"The actual prevailing rate of infiltration of water in the soil at any time, is known as infiltration rate",All the above.,E," No answer description available for this question. <a href=""discussion-3836"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,Pick up the correct statement from the following :,"The portion of pellicular water which remains unutilised, is called hygroscopic water","The moisture content at which permanent wilting of plants takes place, is called the wilting point",The path of the water required to bring the soil moisture content of a soil up to its field capacity is called soil moisture deficiency,The moisture deficiency will be different at different points,All the above.,E," No answer description available for this question. <a href=""discussion-3839"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"The main factor which affects the infiltration capacity, is",thickness of saturated layer,depth of surface detention,soil moisture,all the above., ,D," No answer description available for this question. <a href=""discussion-3840"">Let us discuss</a>. "
