Subject,Topic,Direction,Question,Option 1,Option 2,Option 3,Option 4,Option 5,Answer,Explanation
Electronics Engineering,Combinational Logic Circuits, ,"In a BCD-to-seven-segment converter, why must a code converter be utilized?",No conversion is necessary.,to convert the 4-bit BCD into gray code,to convert the 4-bit BCD into 10-bit code,to convert the 4-bit BCD into 7-bit code, ,D," No answer description available for this question. <a href=""discussion-1783"">Let us discuss</a>. "
Electronics Engineering,Sequential Logic Circuits, ,A ripple counter's speed is limited by the propagation delay of:,each flip-flop,all flip-flops and gates,the flip-flops only with gates,only circuit gates, ,A," No answer description available for this question. <a href=""discussion-1849"">Let us discuss</a>. "
Electronics Engineering,Sequential Logic Circuits, ,"To operate correctly, starting a ring counter requires:",clearing all the flip-flops,presetting one flip-flop and clearing all the others,clearing one flip-flop and presetting all the others,presetting all the flip-flops, ,B," No answer description available for this question. <a href=""discussion-1844"">Let us discuss</a>. "
Electronics Engineering,Sequential Logic Circuits, ,What type of register would shift a complete binary number in one bit at a time and shift all the stored bits out one bit at a time?,PIPO,SISO,SIPO,PISO, ,B," No answer description available for this question. <a href=""discussion-1852"">Let us discuss</a>. "
Electronics Engineering,Sequential Logic Circuits, ,Synchronous counters eliminate the delay problems encountered with asynchronous (ripple) counters because the:,input clock pulses are applied only to the first and last stages,input clock pulses are applied only to the last stage,input clock pulses are not used to activate any of the counter stages,input clock pulses are applied simultaneously to each stage, ,D," No answer description available for this question. <a href=""discussion-1851"">Let us discuss</a>. "
Electronics Engineering,Sequential Logic Circuits, ,One of the major drawbacks to the use of asynchronous counters is that:,low-frequency applications are limited because of internal  propagation delays,high-frequency applications are limited because of internal propagation delays,Asynchronous counters do not have major drawbacks and are suitable for use in high- and low-frequency counting applications.,"Asynchronous counters do not have propagation delays, which limits their use in high-frequency applications.", ,B," No answer description available for this question. <a href=""discussion-1848"">Let us discuss</a>. "
Electronics Engineering,Sequential Logic Circuits, ,Which type of device may be used to interface a parallel data format with external equipment's serial format?,key matrix,UART,memory chip,"serial-in, parallel-out", ,B," No answer description available for this question. <a href=""discussion-1840"">Let us discuss</a>. "
Electronics Engineering,Sequential Logic Circuits, ,"When the output of a tri-state shift register is disabled, the output level is  placed in a:",float state,LOW state,high impedance state,float state and a high impedance state, ,D," No answer description available for this question. <a href=""discussion-1846"">Let us discuss</a>. "
Electronics Engineering,Sequential Logic Circuits, ,A comparison between ring and johnson counters indicates that:,a ring counter has fewer flip-flops but requires more decoding circuitry,a ring counter has an inverted feedback path,a johnson counter has more flip-flops but less decoding circuitry,a johnson counter has an inverted feedback path, ,D," No answer description available for this question. <a href=""discussion-1843"">Let us discuss</a>. "
Electronics Engineering,Sequential Logic Circuits, ,A sequence of equally spaced timing pulses may be easily generated by which type of counter circuit?,shift register sequencer,clock,johnson,binary, ,A," No answer description available for this question. <a href=""discussion-1842"">Let us discuss</a>. "
Electronics Engineering,Sequential Logic Circuits, ,What is meant by parallel-loading the register?,Shifting the data in all flip-flops simultaneously,Loading data in two of the flip-flops,Loading data in all four flip-flops at the same time,Momentarily disabling the synchronous SET and RESET inputs, ,C," No answer description available for this question. <a href=""discussion-1839"">Let us discuss</a>. "
Electronics Engineering,Sequential Logic Circuits, ,What is a shift register that will accept a parallel input and can shift data left or right called?,tri-state,end around,bidirectional universal,conversion, ,C," No answer description available for this question. <a href=""discussion-1845"">Let us discuss</a>. "
Electronics Engineering,Sequential Logic Circuits, ,What happens to the parallel output word in an asynchronous binary down counter whenever a clock pulse occurs?,The output word decreases by 1.,The output word decreases by 2.,The output word increases by 1.,The output word increases by 2., ,A," No answer description available for this question. <a href=""discussion-1847"">Let us discuss</a>. "
Electronics Engineering,Sequential Logic Circuits, ,Mod-6 and mod-12 counters are most commonly used in:,frequency counters,multiplexed displays,digital clocks,power consumption meters, ,C," No answer description available for this question. <a href=""discussion-1850"">Let us discuss</a>. "
Electronics Engineering,Series Circuits, ,"What is the current flow through R1, R2, and R3?","1A, 1A, 1A","1A, 2A, 3A","3A, 3A, 3A","3A, 2A, 1A", ,A, <p>V = IR</p><p>V = I(R1 + R2 + R3)</p><p>I = V/(R1 + R2 + R3)</p><p> = 9/(3 + 3 + 3)</p><p> = 9/9</p><p> = 1 Amp.</p> 
Electronics Engineering,Series Circuits, ,"One of the most common applications of a potentiometer is as an adjustable voltage divider, also known as",voltage control,current control,volume control,divider control, ,C," No answer description available for this question. <a href=""discussion-136"">Let us discuss</a>. "
Electronics Engineering,Series Circuits, ,"If the resistance total in a series circuit doubles, current will:",be the same,be doubled,reduce source voltage,be halved, ,D," No answer description available for this question. <a href=""discussion-922"">Let us discuss</a>. "
Electronics Engineering,Series Circuits, ,Power is defined as:,the rate at which work is done,work,the conversion of energy,joules, ,A," No answer description available for this question. <a href=""discussion-933"">Let us discuss</a>. "
Electronics Engineering,Series Circuits, ,What is the dc source voltage?,78 V,39 V,13 V,0 V, ,A," No answer description available for this question. <a href=""discussion-915"">Let us discuss</a>. "
Electronics Engineering,Series Circuits, ,"With a total resistance of 3300 ohms and a 45 V source, if R3 is 1200 ohms, what will be its voltage drop?",16.36 V,32.72 V,10.90 V,15.00 V, ,A," No answer description available for this question. <a href=""discussion-932"">Let us discuss</a>. "
Electronics Engineering,Series Circuits, ,Calculate the voltage at point B in the given circuit.,+10.48 V,+0.94 V,+2.6 V,+3 V, ,A," No answer description available for this question. <a href=""discussion-128"">Let us discuss</a>. "
Electronics Engineering,Series Circuits, ,"In the given circuit, what type of failure will cause the voltage at point B to equal the voltage at point C?",R1 shorts,R2 shorts,R3 shorts,R2 opens, ,B," No answer description available for this question. <a href=""discussion-126"">Let us discuss</a>. "
Electronics Engineering,Series Circuits, ,What is the voltage at points B to D in the given circuit?,+19.2 V,+8.8 V,+28 V,â19.2 V, ,A," No answer description available for this question. <a href=""discussion-124"">Let us discuss</a>. "
Electronics Engineering,Series Circuits, ,Calculate the voltage at point C in the given circuit.,+1.48 V,+0.94 V,+11.6 V,+3 V, ,C," No answer description available for this question. <a href=""discussion-129"">Let us discuss</a>. "
Electronics Engineering,Series Circuits, ,"An 8-ohm resistor is in series with a lamp. The circuit current is 1 A. With 20 V applied, what voltage is being allowed for the lamp?",4 V,8 V,12 V,20 V, ,C," No answer description available for this question. <a href=""discussion-935"">Let us discuss</a>. "
Electronics Engineering,Series Circuits, ,"What is wrong, if anything, with this circuit?",R1 is open.,R1 is shorted.,R2 is open.,R2 is shorted., ,B," No answer description available for this question. <a href=""discussion-919"">Let us discuss</a>. "
Electronics Engineering,Series Circuits, ,Kirchhoffâs voltage law states that:,the sum of the voltage drops in a series circuit is equal to the total applied voltage,the algebraic sum of the resistances is equal to the sum of the voltages,the algebraic sum of the individual currents around a closed loop is zero,the voltages developed across each element in a series circuit are identical, ,A," No answer description available for this question. <a href=""discussion-909"">Let us discuss</a>. "
Electronics Engineering,Series Circuits, ,"If series current doubles, then:",resistance is halved,voltage is doubled,voltage is reduced,resistance is doubled, ,A," No answer description available for this question. <a href=""discussion-924"">Let us discuss</a>. "
Electronics Engineering,Series Circuits, ,What are the minimum and maximum output voltages?,"0 V, 4 V","0 V, 8 V","0 V, 12 V","0 V, 16 V", ,D," No answer description available for this question. <a href=""discussion-917"">Let us discuss</a>. "
Electronics Engineering,Series Circuits, ,A short circuit has:,too much resistance,no conductance,no resistance,low current, ,C," No answer description available for this question. <a href=""discussion-937"">Let us discuss</a>. "
Electronics Engineering,Series Circuits, ,"If three resistors of 1.5 kilohms, 470 ohms, and 3300 ohms are in series with a 25-volt source, what is the total circuit current?",210 mA,5.2 mA,4.7 mA,.007 A, ,C," No answer description available for this question. <a href=""discussion-930"">Let us discuss</a>. "
Electronics Engineering,Series Circuits, ,What is the total power in the circuit?,170 mW,1.7 W,17 W,170 W, ,A," No answer description available for this question. <a href=""discussion-918"">Let us discuss</a>. "
Electronics Engineering,Series Circuits, ,A string of resistors in a series circuit will:,divide the source voltage in proportion to their values,reduce the power to zero,cause the current to divide,increase the source voltage in proportion to the values, ,A," No answer description available for this question. <a href=""discussion-926"">Let us discuss</a>. "
Electronics Engineering,Series Circuits, ," While putting three 1.5 V batteries into a flashlight, you put one in backwards. The flashlight will be ______________.",brighter than normal,dimmer than normal,off,the same, ,B," No answer description available for this question. <a href=""discussion-127"">Let us discuss</a>. "
Electronics Engineering,Series Circuits, ,"If a voltage is connected between contacts 2 and 3 in the given circuit, which resistors will carry current?",All twelve resistors will carry current.,Only R6 and R11 will carry current.,"Only R2, R4, R6, and R11 will carry current.","Only R3, R6, R9, and R12 will carry current.", ,C," No answer description available for this question. <a href=""discussion-132"">Let us discuss</a>. "
Electronics Engineering,Series Circuits, ,"Given a series circuit containing resistors of different values, which statement is not true?",The current through each resistor is the same.,The sum of the voltage drops across each resistive element will be equal.,The total resistance is the sum of the value of the resistors.,The voltage drop across each resistor is the same., ,D," No answer description available for this question. <a href=""discussion-910"">Let us discuss</a>. "
Electronics Engineering,Series Circuits, ,"With 20 V applied, an 8-ohm resistor is in series with a lamp. When the lamp is removed, what voltage will be read across the lamp socket?",0 V,8 V,12 V,20 V, ,D," No answer description available for this question. <a href=""discussion-936"">Let us discuss</a>. "
Electronics Engineering,Series Circuits, ,"When 50 V is applied to four series resistors, 100 ÂµA flows. If R1 = 12 k , R2 = 47 k, and R3 = 57 k, what is the value of R4?","38.4 k<img src=""https://www.indiabix.com/_files/images/basic-electronics/basics/omega.gif"" alt=""omega.gif"" align=""absmiddle"">","3.84 k<img src=""https://www.indiabix.com/_files/images/basic-electronics/basics/omega.gif"" alt=""omega.gif"" align=""absmiddle"">","384 k<img src=""https://www.indiabix.com/_files/images/basic-electronics/basics/omega.gif"" alt=""omega.gif"" align=""absmiddle"">","3.84 M<img src=""https://www.indiabix.com/_files/images/basic-electronics/basics/omega.gif"" alt=""omega.gif"" align=""absmiddle"">", ,C," No answer description available for this question. <a href=""discussion-134"">Let us discuss</a>. "
Electronics Engineering,Series Circuits, ,"In a series circuit, the voltage measured across a short will be:",source voltage,infinite voltage,zero volts,the normal voltage drop, ,C," No answer description available for this question. <a href=""discussion-912"">Let us discuss</a>. "
Electronics Engineering,Series Circuits, ,Which is a true statement about the circuit in the given circuit?,The batteries are series-aiding and the total source voltage equals 21 V.,The batteries are series-opposing and the total source voltage equals 3 V.,The batteries are series-aiding and the total source voltage equals 3 V.,The batteries are series-opposing and the total source voltage equals 21 V., ,B," No answer description available for this question. <a href=""discussion-130"">Let us discuss</a>. "
Electronics Engineering,Series Circuits, ,A series circuit current:,remains the same through each component,is the same as the individual resistances,is subtracted by each component,varies through each component, ,A," No answer description available for this question. <a href=""discussion-921"">Let us discuss</a>. "
Electronics Engineering,Series Circuits, ,"If R2 opens in the given circuit, what is the voltage at point B?",+19.2 V,+8.8 V,+28 V,â19.2 V, ,C," No answer description available for this question. <a href=""discussion-125"">Let us discuss</a>. "
Electronics Engineering,Series Circuits, ,"If 5 V and 16 V power supplies are connected in series-opposing, what is the total voltage?",11 V,16 V,21 V,80 V, ,A," No answer description available for this question. <a href=""discussion-135"">Let us discuss</a>. "
Electronics Engineering,Series Circuits, ,What is the total resistance?,"0 k<img src=""https://www.indiabix.com/_files/images/basic-electronics/complete/omega.gif"" align=""absmiddle"">, there is no current","2 k<img src=""https://www.indiabix.com/_files/images/basic-electronics/complete/omega.gif"" align=""absmiddle"">, the average","3 k<img src=""https://www.indiabix.com/_files/images/basic-electronics/complete/omega.gif"" align=""absmiddle"">, the largest","6 k<img src=""https://www.indiabix.com/_files/images/basic-electronics/complete/omega.gif"" align=""absmiddle"">, the sum", ,D," No answer description available for this question. <a href=""discussion-914"">Let us discuss</a>. "
Electronics Engineering,Series Circuits, ,Which equation determines individual resistor voltage drop?,V x R,I2 x R,V x I,I x R, ,D," No answer description available for this question. <a href=""discussion-929"">Let us discuss</a>. "
Electronics Engineering,Series Circuits, ,How will an open resistor affect a series circuit?,Current will flow around the open resistor.,The open resistor will drop 0 V.,Total resistance will decrease.,No current will flow in the circuit., ,D," No answer description available for this question. <a href=""discussion-133"">Let us discuss</a>. "
Electronics Engineering,Series Circuits, ,The voltage drop across a series resistor is proportional to what other value?,total resistance,its own resistance,wattage rating,the amount of time the circuit is on, ,B," No answer description available for this question. <a href=""discussion-911"">Let us discuss</a>. "
Electronics Engineering,Series Circuits, ,Resistance in a series circuit will:,control the voltage,double the current,halve the power,oppose current, ,D," No answer description available for this question. <a href=""discussion-923"">Let us discuss</a>. "
Electronics Engineering,Series Circuits, ,"When a battery is connected to a series circuit, it delivers current based only upon:",primary/secondary difference,total resistance,the polarity connections,average resistance, ,B," No answer description available for this question. <a href=""discussion-927"">Let us discuss</a>. "
Electronics Engineering,Series Circuits, ,What determines the total resistance in a series circuit?,the largest resistor,the sum of the resistors,the largest resistor minus the smaller,the smallest resistor, ,B," No answer description available for this question. <a href=""discussion-925"">Let us discuss</a>. "
Electronics Engineering,Series Circuits, ,"If two resistors have the same voltage drop in a series circuit, it means:",they are connected in parallel,they are of unequal value,the voltage has doubled,they are of equal value, ,D," No answer description available for this question. <a href=""discussion-928"">Let us discuss</a>. "
Electronics Engineering,Series Circuits, ,"If series resistors dissipate 16 mW, 107 mW, 146 mW, and 243 mW, what is the total power consumed by the circuit?",128 mW,269 mW,512 mW,1024 mW, ,C," No answer description available for this question. <a href=""discussion-934"">Let us discuss</a>. "
Electronics Engineering,Series Circuits, ,A series circuit schematic is recognized because all the components are connected:,diagonally across the page,in a uniform vertical manner,"end to end in a ""string""",horizontally across the page, ,C," No answer description available for this question. <a href=""discussion-920"">Let us discuss</a>. "
Electronics Engineering,Series Circuits, ,"With a 900 V source, voltage is divided across 3 series resistors of 300 V, 280 V, and:",30 V,270 V,320 V,900 V, ,C," No answer description available for this question. <a href=""discussion-931"">Let us discuss</a>. "
Electronics Engineering,Series Circuits, ,How much current flows in the circuit in the given circuit?,"20 <img src=""https://www.indiabix.com/_files/images/basic-electronics/basics/mu.gif"" alt=""mu.gif"" align=""absmiddle"">A","60 <img src=""https://www.indiabix.com/_files/images/basic-electronics/basics/mu.gif"" alt=""mu.gif"" align=""absmiddle"">A","80 <img src=""https://www.indiabix.com/_files/images/basic-electronics/basics/mu.gif"" alt=""mu.gif"" align=""absmiddle"">A","140 <img src=""https://www.indiabix.com/_files/images/basic-electronics/basics/mu.gif"" alt=""mu.gif"" align=""absmiddle"">A", ,A," No answer description available for this question. <a href=""discussion-131"">Let us discuss</a>. "
Electronics Engineering,Series-Parallel Circuits, ,What theorem replaces a complex network with an equivalent circuit containing a source voltage and a series resistance?,Multinetwork,Norton,Thevenin,Superposition, ,C," No answer description available for this question. <a href=""discussion-210"">Let us discuss</a>. "
Electronics Engineering,Series-Parallel Circuits, ,"What is the power dissipated by R2, R4, and R6?","P2 = 417 mW, P4 = 193 mW, P6 = 166 mW","P2 = 407 mW, P4 = 183 mW, P6 = 156 mW","P2 = 397 mW, P4 = 173 mW, P6 = 146 mW","P2 = 387 mW, P4 = 163 mW, P6 = 136 mW", ,A," No answer description available for this question. <a href=""discussion-998"">Let us discuss</a>. "
Electronics Engineering,Series-Parallel Circuits, ,"If the load in the given circuit is 120 k , what is the loaded output voltage?",4.21 V,15.79 V,16 V,19.67 V, ,B," No answer description available for this question. <a href=""discussion-199"">Let us discuss</a>. "
Electronics Engineering,Series-Parallel Circuits, ,"In a seriesâparallel circuit, individual component power dissipations are calculated using:",individual component parameters,a percent of the voltage division ratio squared,total current squared multiplied by the resistor values,a percent of the total power depending on resistor ratios, ,A," No answer description available for this question. <a href=""discussion-990"">Let us discuss</a>. "
Electronics Engineering,Series-Parallel Circuits, ,The current flowing through an unloaded voltage divider is called the:,resistor current,load current,bleeder current,voltage current, ,C," No answer description available for this question. <a href=""discussion-1005"">Let us discuss</a>. "
Electronics Engineering,Series-Parallel Circuits, ,"When a Wheatstone bridge is in a balanced condition, the center voltmeter in the bridge will read:",twice the source voltage,the same as the source voltage,zero volts,half the source voltage, ,C," No answer description available for this question. <a href=""discussion-992"">Let us discuss</a>. "
Electronics Engineering,Series-Parallel Circuits, ,"When a load is connected to a voltage divider, the total resistance of the circuit will:",decrease,double,increase,remain the same, ,A," No answer description available for this question. <a href=""discussion-1006"">Let us discuss</a>. "
Electronics Engineering,Series-Parallel Circuits, ,"With 21 V applied, if R1 = 5 ohms, R2 = 35 ohms, and R3 = 14 ohms, what is the current of R2 if R1 is series connected with parallel circuit R2 and R3?",200 mA,800 mA,600 mA,400 mA, ,D," No answer description available for this question. <a href=""discussion-1004"">Let us discuss</a>. "
Electronics Engineering,Series-Parallel Circuits, ,"What is the total resistance of a circuit when R1 (7 k ) is in series with a parallel combination of R2 (20 k ), R3 (36 k ), and R4 (45 k )?","4 k <img src=""https://www.indiabix.com/_files/images/basic-electronics/complete/omega.gif"" alt=""omega.gif"" align=""absmiddle"">","17 k <img src=""https://www.indiabix.com/_files/images/basic-electronics/complete/omega.gif"" alt=""omega.gif"" align=""absmiddle"">","41 k <img src=""https://www.indiabix.com/_files/images/basic-electronics/complete/omega.gif"" alt=""omega.gif"" align=""absmiddle"">","108 k <img src=""https://www.indiabix.com/_files/images/basic-electronics/complete/omega.gif"" alt=""omega.gif"" align=""absmiddle"">", ,B," No answer description available for this question. <a href=""discussion-1002"">Let us discuss</a>. "
Electronics Engineering,Series-Parallel Circuits, ,"If the load in the given circuit is 80 k , what is the bleeder current?","196 <img src=""https://www.indiabix.com/_files/images/basic-electronics/basics/mu.gif"" alt=""mu.gif"" align=""absmiddle""> A",1.96 mA,2 mA,2.16 mA, ,B," No answer description available for this question. <a href=""discussion-201"">Let us discuss</a>. "
Electronics Engineering,Series-Parallel Circuits, ,What is the total resistance of the given circuit?,"92 <img src=""https://www.indiabix.com/_files/images/basic-electronics/basics/omega.gif"" alt=""omega.gif"" align=""absmiddle"">","288 <img src=""https://www.indiabix.com/_files/images/basic-electronics/basics/omega.gif"" alt=""omega.gif"" align=""absmiddle"">","17.7 <img src=""https://www.indiabix.com/_files/images/basic-electronics/basics/omega.gif"" alt=""omega.gif"" align=""absmiddle"">","128 <img src=""https://www.indiabix.com/_files/images/basic-electronics/basics/omega.gif"" alt=""omega.gif"" align=""absmiddle"">", ,A," No answer description available for this question. <a href=""discussion-202"">Let us discuss</a>. "
Electronics Engineering,Series-Parallel Circuits, ,What are the branch currents I2 and I3?,"I2 = 4 mA, I3 = 2 mA","I2 = 4.5 mA, I3 = 2.5 mA","I2 = 2.5 mA, I3 = 1.5 mA","I2 = 5.5 mA, I3 = 3.5 mA", ,C," No answer description available for this question. <a href=""discussion-996"">Let us discuss</a>. "
Electronics Engineering,Series-Parallel Circuits, ,"If the load in the given circuit is open, what is the unloaded output voltage?",0 V,4 V,16 V,20 V, ,C," No answer description available for this question. <a href=""discussion-200"">Let us discuss</a>. "
Electronics Engineering,Series-Parallel Circuits, ,What is the total resistance?,"2.2 k<img src=""https://www.indiabix.com/_files/images/basic-electronics/complete/omega.gif"" align=""absmiddle"">","3.2 k<img src=""https://www.indiabix.com/_files/images/basic-electronics/complete/omega.gif"" align=""absmiddle"">","4.2 k<img src=""https://www.indiabix.com/_files/images/basic-electronics/complete/omega.gif"" align=""absmiddle"">","5.2 k<img src=""https://www.indiabix.com/_files/images/basic-electronics/complete/omega.gif"" align=""absmiddle"">", ,B," No answer description available for this question. <a href=""discussion-994"">Let us discuss</a>. "
Electronics Engineering,Series-Parallel Circuits, ,How much voltage is dropped across R3 in the given circuit?,46 V,34 V,23 V,12 V, ,D," No answer description available for this question. <a href=""discussion-204"">Let us discuss</a>. "
Electronics Engineering,Series-Parallel Circuits, ,"When placed into a circuit, how are electronic components usually connected?",positive terminal to positive terminal,in parallel,as a combination of series and parallel,in series, ,C," No answer description available for this question. <a href=""discussion-999"">Let us discuss</a>. "
Electronics Engineering,Series-Parallel Circuits, ,"If the load in the given circuit is 12 k , what is the loaded output voltage?",5.88 V,14.12 V,16 V,17.14 V, ,B," No answer description available for this question. <a href=""discussion-198"">Let us discuss</a>. "
Electronics Engineering,Series-Parallel Circuits, ,"If a Wheatstone bridge is balanced, a voltmeter in the center of the bridge will read:",the same as the source voltage,half the source voltage,zero volts,twice the source voltage, ,C," No answer description available for this question. <a href=""discussion-1007"">Let us discuss</a>. "
Electronics Engineering,Series-Parallel Circuits, ,What is the voltage to the load?,11.4 V,12.4 V,13.4 V,15.4 V, ,D," No answer description available for this question. <a href=""discussion-995"">Let us discuss</a>. "
Electronics Engineering,Series-Parallel Circuits, ,The first goal to accomplish in analyzing a complex series-parallel circuit is to,equate all parallel components,equate all series components,solve for all the voltage drops,solve for the total current and resistance, ,D," No answer description available for this question. <a href=""discussion-209"">Let us discuss</a>. "
Electronics Engineering,Series-Parallel Circuits, ,Which circuit fault do the meter readings in the given figure indicate?,"The 1 k<img src=""https://www.indiabix.com/_files/images/basic-electronics/basics/omega.gif"" alt=""omega.gif"" align=""absmiddle""> resistor is open.","The 4.7 k<img src=""https://www.indiabix.com/_files/images/basic-electronics/basics/omega.gif"" alt=""omega.gif"" align=""absmiddle""> resistor is open.","The 2.2 k<img src=""https://www.indiabix.com/_files/images/basic-electronics/basics/omega.gif"" alt=""omega.gif"" align=""absmiddle""> resistor is open.","The 3.3 k<img src=""https://www.indiabix.com/_files/images/basic-electronics/basics/omega.gif"" alt=""omega.gif"" align=""absmiddle""> resistor is open.", ,B," No answer description available for this question. <a href=""discussion-206"">Let us discuss</a>. "
Electronics Engineering,Series-Parallel Circuits, ,How much current is flowing through R1 in the given circuit?,0.3 A,0.15 A,0.5 A,0.68 A, ,C," No answer description available for this question. <a href=""discussion-203"">Let us discuss</a>. "
Electronics Engineering,Series-Parallel Circuits, ,"If R1 is in series with parallel connected to R2 and R3, what happens to total current if R2 opens?",increases,decreases,remains the same,cannot tell, ,B," No answer description available for this question. <a href=""discussion-1008"">Let us discuss</a>. "
Electronics Engineering,Series-Parallel Circuits, ,The first goal(s) to accomplish in analyzing a complex seriesâparallel circuit is to:,equate all parallel components,equate all series components,solve for all the voltage drops,solve for the total current and resistance, ,D," No answer description available for this question. <a href=""discussion-989"">Let us discuss</a>. "
Electronics Engineering,Series-Parallel Circuits, ,"If a seriesâparallel circuit has all 30-ohm resistors, what is the total resistance when R1 is in series with a parallel circuit consisting of R2 and R3?",10 ohms,20 ohms,45 ohms,90 ohms, ,C," No answer description available for this question. <a href=""discussion-1001"">Let us discuss</a>. "
Electronics Engineering,Series-Parallel Circuits, ,"Components or combinations of components with common currents, in a seriesâparallel circuit, are in:",parallel with each other,series with each other,either series or parallel with each other,none of the above, ,C," No answer description available for this question. <a href=""discussion-991"">Let us discuss</a>. "
Electronics Engineering,Series-Parallel Circuits, ,"What determines if resistor connections are in series, parallel, or seriesâparallel?",the voltage source,the power source,resistance,current flow, ,D," No answer description available for this question. <a href=""discussion-1000"">Let us discuss</a>. "
Electronics Engineering,Series-Parallel Circuits, ,What is the total resistance?,"800 <img src=""https://www.indiabix.com/_files/images/basic-electronics/complete/omega.gif"" align=""absmiddle"">","1.2 k<img src=""https://www.indiabix.com/_files/images/basic-electronics/complete/omega.gif"" align=""absmiddle"">","1.6 k<img src=""https://www.indiabix.com/_files/images/basic-electronics/complete/omega.gif"" align=""absmiddle"">","1.8 k<img src=""https://www.indiabix.com/_files/images/basic-electronics/complete/omega.gif"" align=""absmiddle"">", ,D," No answer description available for this question. <a href=""discussion-993"">Let us discuss</a>. "
Electronics Engineering,Series-Parallel Circuits, ,"If R1 is in series with a parallel combination of R2, R3, and R4, when the resistance value of R2 increases, the voltage across R3 will",increase,decrease,remain the same,Cannot tell, ,A," No answer description available for this question. <a href=""discussion-211"">Let us discuss</a>. "
Electronics Engineering,Series-Parallel Circuits, ,A Wheatstone bridge can be used to determine an unknown,current,resistance,power,voltage, ,B," No answer description available for this question. <a href=""discussion-208"">Let us discuss</a>. "
Electronics Engineering,Series-Parallel Circuits, ,Which circuit fault do the meter readings in the given figure indicate?,"The 1 k<img src=""https://www.indiabix.com/_files/images/basic-electronics/basics/omega.gif"" alt=""omega.gif"" align=""absmiddle""> resistor is shorted.","The 4.7 k<img src=""https://www.indiabix.com/_files/images/basic-electronics/basics/omega.gif"" alt=""omega.gif"" align=""absmiddle""> resistor is shorted.","The 2.2 k<img src=""https://www.indiabix.com/_files/images/basic-electronics/basics/omega.gif"" alt=""omega.gif"" align=""absmiddle""> resistor is shorted.","The 3.3 k<img src=""https://www.indiabix.com/_files/images/basic-electronics/basics/omega.gif"" alt=""omega.gif"" align=""absmiddle""> resistor is shorted.", ,D," No answer description available for this question. <a href=""discussion-207"">Let us discuss</a>. "
Electronics Engineering,Series-Parallel Circuits, ,"In a seriesâparallel circuit consisting of R1 and R2 in series and connected in parallel with R3, if R1 opens, then R2's voltage will:",increase,decrease,remain the same,cannot tell, ,B," No answer description available for this question. <a href=""discussion-1009"">Let us discuss</a>. "
Electronics Engineering,Series-Parallel Circuits, ,"In the given circuit, what is RUNK equal to if RV must be adjusted to 1,232  in order to balance the bridge?","220 <img src=""https://www.indiabix.com/_files/images/basic-electronics/basics/omega.gif"" alt=""omega.gif"" align=""absmiddle"">","6,899 <img src=""https://www.indiabix.com/_files/images/basic-electronics/basics/omega.gif"" alt=""omega.gif"" align=""absmiddle"">","1,232 <img src=""https://www.indiabix.com/_files/images/basic-electronics/basics/omega.gif"" alt=""omega.gif"" align=""absmiddle"">",More information is needed in order to find RUNK., ,A," No answer description available for this question. <a href=""discussion-205"">Let us discuss</a>. "
Electronics Engineering,Series-Parallel Circuits, ,"With 6 V applied, what is the voltage across R2 of a parallel combination of R2 (1 k ), R3 (2 k ), and R4 (1 k ) in series with R1, whose value is 2 k ?",1 V,3 V,5 V,6 V, ,A," No answer description available for this question. <a href=""discussion-1003"">Let us discuss</a>. "
Electronics Engineering,Series-Parallel Circuits, ,"What is the power dissipated by R1, R2, and R3?","P1 = 0.13 W, P2 = 0.26 W, P3 = 0.12 W","P1 = 0.26 W, P2 = 0.52 W, P3 = 0.23 W","P1 = 0.52 W, P2 = 0.92 W, P3 = 0.46 W","P1 = 1.04 W, P2 = 1.84 W, P3 = 0.92 W", ,B," No answer description available for this question. <a href=""discussion-997"">Let us discuss</a>. "
Electronics Engineering,Inductors, ,Electricity may be generated by a wire:,carrying current,wrapped as a coil,that has neutral domains,passing through a flux field, ,D," No answer description available for this question. <a href=""discussion-1231"">Let us discuss</a>. "
Electronics Engineering,Inductors, ,"In the given circuit, what will the voltage be across R3 25 s after the switch is moved to position 2?",2.88 V,5.9 V,8.34 V,14 V, ,B," No answer description available for this question. <a href=""discussion-400"">Let us discuss</a>. "
Electronics Engineering,Inductors, ,The electrical energy consumed by a coil is stored in the form of:,an electrical field,a force field,an electrostatic field,a magnetic field, ,D," No answer description available for this question. <a href=""discussion-1193"">Let us discuss</a>. "
Electronics Engineering,Inductors, ,What is magnetic flux?,the number of lines of force in webers,the number of lines of force in maxwells,the number of lines of force in teslas,the number of lines of force in flux density, ,A," No answer description available for this question. <a href=""discussion-1162"">Let us discuss</a>. "
Electronics Engineering,Inductors, ,As current travels within a conductor:,the magnetic field aids the current,a magnetic field is developed around it,the wire tries to point north,an electrostatic field opposes the current, ,B," No answer description available for this question. <a href=""discussion-1167"">Let us discuss</a>. "
Electronics Engineering,Inductors, ,What type of device consists of a coil with a moveable iron core?,solenoid,reed switch,relay,armature, ,A," No answer description available for this question. <a href=""discussion-1175"">Let us discuss</a>. "
Electronics Engineering,Inductors, ,What is hysteresis?,lead between cause and effect,lag between cause and effect,lead between voltage and current,lag between voltage and current, ,B," No answer description available for this question. <a href=""discussion-1164"">Let us discuss</a>. "
